person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
35.0,61600.0,4.0,4200.0,7.29,0.0,0.07,0,9.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
32.0,65000.0,2.0,4200.0,14.79,0.0,0.06,0,10.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
29.0,71000.0,13.0,14000.0,7.14,0.0,0.2,0,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33.0,71000.0,11.0,6000.0,14.72,0.0,0.08,1,7.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29.0,71000.0,4.0,4000.0,7.14,0.0,0.06,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,53550.0,3.0,4200.0,11.99,1.0,0.07,0,8.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
32.0,64000.0,1.0,4200.0,13.290000000000001,1.0,0.07,1,5.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
27.0,71000.0,9.0,4200.0,8.936,0.0,0.06,0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34.0,70000.0,1.0,4200.0,14.61,1.0,0.06,0,6.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
30.0,85000.0,5.0,4200.0,5.99,0.0,0.05,0,6.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28.0,71000.0,1.0,9800.0,12.21,0.0,0.14,0,5.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
27.0,93000.0,11.0,4200.0,5.42,0.0,0.05,0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29.0,25000.0,0.0,4125.0,11.71,0.0,0.17,0,6.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
28.0,71007.0,4.0,25000.0,18.62,0.0,0.35,0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34.0,59000.0,0.0,4100.0,14.91,1.0,0.07,0,10.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
31.0,19200.0,0.0,4075.0,8.32,1.0,0.21,0,6.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
27.0,71352.0,3.0,9000.0,6.54,0.0,0.13,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34.0,55000.0,5.0,4050.0,9.766,0.0,0.07,0,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27.0,71500.0,2.0,15000.0,13.545999999999998,0.0,0.21,0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29.0,71500.0,3.0,6000.0,9.63,0.0,0.08,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,71500.0,13.0,15000.0,11.49,0.0,0.21,0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35.0,71500.0,1.0,19200.0,10.99,0.0,0.27,0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28.0,12000.0,0.0,4000.0,11.809999999999999,1.0,0.33,0,9.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
27.0,71700.0,11.0,9000.0,13.8,0.0,0.13,0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27.0,71738.0,4.0,11500.0,9.63,0.0,0.16,0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31.0,47000.0,5.0,10000.0,11.99,0.0,0.21,0,8.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
28.0,47200.0,3.0,10000.0,9.99,0.0,0.21,0,8.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
31.0,47500.0,2.0,10000.0,15.96,0.0,0.21,0,10.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
27.0,72000.0,9.0,22000.0,17.58,0.0,0.31,1,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31.0,66000.0,11.0,2400.0,9.91,1.0,0.04,0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28.0,41500.0,4.0,10000.0,12.37,1.0,0.24,1,6.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34.0,72000.0,2.0,13150.0,6.03,0.0,0.18,0,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
29.0,47800.0,4.0,10000.0,7.49,0.0,0.21,0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34.0,72000.0,8.0,10000.0,13.49,0.0,0.14,1,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31.0,42000.0,4.0,10000.0,11.71,1.0,0.24,0,5.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
27.0,72000.0,9.0,10000.0,7.9,0.0,0.14,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,72000.0,12.0,4500.0,6.62,0.0,0.06,0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27.0,72000.0,2.0,21100.0,8.9,0.0,0.29,0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30.0,66000.0,2.0,12000.0,11.71,1.0,0.18,0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29.0,48000.0,6.0,10000.0,13.8,0.0,0.21,0,10.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
34.0,72000.0,11.0,5800.0,9.024000000000001,0.0,0.08,0,9.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
29.0,72000.0,3.0,14000.0,10.65,0.0,0.19,0,7.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27.0,72000.0,6.0,17000.0,6.03,0.0,0.24,0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29.0,42000.0,2.0,10000.0,15.21,1.0,0.24,1,7.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
31.0,72000.0,15.0,1900.0,7.51,0.0,0.03,0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27.0,72000.0,11.0,15000.0,9.692,0.0,0.21,0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28.0,72000.0,3.0,28000.0,15.96,0.0,0.39,0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29.0,48000.0,13.0,10000.0,7.51,0.0,0.21,0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
27.0,72000.0,7.0,6500.0,6.03,0.0,0.09,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27.0,72000.0,2.0,10000.0,6.62,0.0,0.14,0,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27.0,72000.0,4.0,14000.0,12.42,0.0,0.19,0,10.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31.0,72000.0,6.0,9800.0,6.62,0.0,0.14,0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35.0,72000.0,3.0,12800.0,6.62,0.0,0.18,0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29.0,48000.0,4.0,10000.0,10.62,0.0,0.21,0,10.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
27.0,48000.0,0.0,10000.0,10.62,0.0,0.21,0,6.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
28.0,48000.0,8.0,10000.0,13.48,0.0,0.21,1,9.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
27.0,72000.0,3.0,15000.0,5.42,0.0,0.21,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,48000.0,14.0,10000.0,15.7,0.0,0.21,1,9.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30.0,48000.0,3.0,10000.0,12.87,0.0,0.21,1,8.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
30.0,48000.0,1.0,10000.0,12.18,0.0,0.21,0,9.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
30.0,72000.0,8.0,4800.0,13.49,0.0,0.07,1,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29.0,72000.0,6.0,10800.0,6.99,0.0,0.15,0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.0,72000.0,3.0,14000.0,6.99,0.0,0.19,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27.0,72000.0,11.0,9500.0,13.99,0.0,0.13,0,6.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
33.0,72000.0,4.8,5000.0,6.99,0.0,0.07,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.0,72000.0,6.0,16000.0,14.044,0.0,0.22,0,7.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27.0,72000.0,2.0,12000.0,9.99,0.0,0.17,0,9.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
30.0,72000.0,14.0,3000.0,9.99,0.0,0.04,0,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33.0,72000.0,6.0,4250.0,5.42,0.0,0.06,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,48000.0,0.0,10000.0,10.08,0.0,0.21,0,6.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
27.0,72000.0,11.0,6150.0,9.053999999999998,0.0,0.09,0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29.0,72000.0,3.0,12000.0,11.49,0.0,0.17,0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29.0,72000.0,6.0,16800.0,15.62,0.0,0.23,0,9.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28.0,56100.0,12.0,10000.0,8.49,1.0,0.15,0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27.0,72000.0,1.0,10000.0,10.99,0.0,0.14,0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27.0,72000.0,11.0,7000.0,11.49,0.0,0.1,0,8.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31.0,72000.0,14.0,7000.0,5.42,0.0,0.1,0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30.0,66000.0,14.0,11200.0,13.49,1.0,0.17,0,9.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30.0,72000.0,14.0,9000.0,15.23,0.0,0.13,1,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27.0,49800.0,3.0,10000.0,10.74,0.0,0.2,0,7.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
35.0,72000.0,4.0,15000.0,10.59,0.0,0.21,0,6.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30.0,72000.0,4.0,6000.0,11.99,0.0,0.08,0,10.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32.0,72000.0,0.0,24000.0,6.92,0.0,0.33,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,72000.0,12.0,10000.0,10.0,0.0,0.14,0,7.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29.0,72000.0,13.0,22100.0,7.29,0.0,0.31,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35.0,50000.0,4.0,10000.0,9.91,0.0,0.2,0,7.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
31.0,72000.0,7.0,5000.0,6.92,0.0,0.07,0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32.0,66000.0,5.0,2000.0,15.28,1.0,0.03,0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27.0,72000.0,6.0,6000.0,5.42,0.0,0.08,0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.0,72000.0,7.0,9600.0,14.17,0.0,0.13,0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29.0,72000.0,13.0,7400.0,5.42,0.0,0.1,0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28.0,72000.0,5.0,12000.0,6.92,0.0,0.17,0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27.0,44000.0,5.0,10000.0,15.27,1.0,0.23,1,7.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
28.0,72000.0,6.0,25000.0,11.11,0.0,0.35,0,8.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
31.0,50000.0,1.0,10000.0,12.69,0.0,0.2,0,8.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
33.0,50000.0,3.0,10000.0,10.22,0.0,0.2,0,8.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
27.0,72000.0,5.0,11500.0,6.91,0.0,0.16,0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27.0,72000.0,2.0,2600.0,9.25,0.0,0.04,0,7.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29.0,72000.0,5.0,10000.0,6.17,0.0,0.14,0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28.0,50000.0,12.0,10000.0,10.74,0.0,0.2,0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30.0,50000.0,6.0,10000.0,9.294,0.0,0.2,0,5.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
30.0,50000.0,0.0,10000.0,10.36,0.0,0.2,0,7.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
32.0,50000.0,6.0,10000.0,9.25,0.0,0.2,0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28.0,72000.0,12.0,16000.0,15.95,0.0,0.22,0,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27.0,72000.0,4.0,24000.0,11.068000000000001,0.0,0.33,0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,50000.0,5.0,10000.0,7.88,0.0,0.2,0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28.0,44000.0,2.0,10000.0,13.48,1.0,0.23,0,8.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
30.0,50000.0,3.0,10000.0,13.22,0.0,0.2,0,7.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
30.0,72000.0,5.0,20000.0,10.38,0.0,0.28,0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29.0,72000.0,7.0,24000.0,7.88,0.0,0.33,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34.0,72000.0,10.0,4000.0,7.14,0.0,0.06,0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30.0,72000.0,13.0,12000.0,7.88,0.0,0.17,0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.0,50000.0,2.0,10000.0,11.26,0.0,0.2,0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31.0,44000.0,1.0,10000.0,10.71,1.0,0.23,0,9.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
27.0,44004.0,4.0,10000.0,11.584,1.0,0.23,1,10.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30.0,72000.0,3.0,9000.0,14.22,0.0,0.13,1,6.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29.0,44004.0,7.0,10000.0,15.33,1.0,0.23,1,8.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
35.0,72000.0,2.0,10750.0,7.51,0.0,0.15,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,72000.0,7.8,22000.0,10.25,0.0,0.31,0,6.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
28.0,72000.0,3.0,4000.0,10.99,0.0,0.06,0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29.0,72000.0,0.0,24000.0,10.99,0.0,0.33,0,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33.0,44784.0,2.0,10000.0,9.924,1.0,0.22,0,6.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
33.0,50800.0,16.0,10000.0,16.4,0.0,0.2,1,7.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
32.0,50911.0,7.0,10000.0,13.06,0.0,0.2,0,7.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
27.0,72000.0,7.0,4200.0,9.35,0.0,0.06,0,5.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28.0,51000.0,3.0,10000.0,6.92,0.0,0.2,0,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28.0,72000.0,13.0,16000.0,14.26,0.0,0.22,0,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27.0,51000.0,0.0,10000.0,7.88,0.0,0.2,0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27.0,72000.0,10.0,10000.0,8.94,0.0,0.14,0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29.0,72000.0,1.0,10000.0,8.867999999999999,0.0,0.14,0,6.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
28.0,72000.0,12.0,15000.0,8.94,0.0,0.21,0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.0,66000.0,4.0,8200.0,17.04,1.0,0.12,1,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,72000.0,15.0,12300.0,14.96,0.0,0.17,1,5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28.0,72000.0,1.0,6000.0,15.37,0.0,0.08,1,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32.0,51996.0,2.0,10000.0,5.79,0.0,0.19,0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33.0,51996.0,4.0,10000.0,7.14,0.0,0.19,0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.0,72000.0,3.0,12000.0,10.95,0.0,0.17,0,5.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28.0,72000.0,3.0,10000.0,10.95,0.0,0.14,0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27.0,72000.0,11.0,12500.0,11.89,0.0,0.17,0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28.0,52000.0,2.0,10000.0,12.69,0.0,0.19,0,7.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
27.0,72000.0,8.0,15250.0,13.16,0.0,0.21,1,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28.0,72000.0,9.0,18000.0,11.89,0.0,0.25,0,10.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28.0,52000.0,12.0,10000.0,6.92,0.0,0.19,0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29.0,52000.0,4.0,10000.0,13.23,0.0,0.19,1,9.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
33.0,72000.0,0.0,6600.0,9.478,0.0,0.09,0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29.0,72000.0,9.0,1000.0,7.68,0.0,0.01,0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28.0,72000.0,8.0,7500.0,6.0,0.0,0.1,0,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31.0,52000.0,4.0,10000.0,11.83,0.0,0.19,0,7.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
29.0,52000.0,9.0,10000.0,8.0,0.0,0.19,0,8.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
27.0,72000.0,4.0,8000.0,11.09,0.0,0.11,1,9.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
33.0,53000.0,13.0,10000.0,15.96,0.0,0.19,0,9.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
29.0,72072.0,4.0,12000.0,8.49,0.0,0.17,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,72087.0,10.0,16000.0,13.4,0.0,0.22,0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27.0,53000.0,7.0,10000.0,10.25,0.0,0.19,0,5.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
33.0,53000.0,2.0,10000.0,8.94,0.0,0.19,0,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28.0,53000.0,2.0,10000.0,11.89,0.0,0.19,0,6.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
28.0,53376.0,5.0,10000.0,5.42,0.0,0.19,0,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29.0,72396.0,9.0,9000.0,10.59,0.0,0.12,0,9.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
33.0,54000.0,13.0,10000.0,8.9,0.0,0.19,0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29.0,72500.0,0.0,30000.0,7.49,0.0,0.41,0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.0,72500.0,12.0,8875.0,11.99,0.0,0.12,0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35.0,54000.0,9.4,10000.0,5.42,0.0,0.19,0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
32.0,72500.0,4.0,4000.0,5.42,0.0,0.06,0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27.0,56525.0,4.0,12000.0,15.95,1.0,0.18,1,7.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35.0,72500.0,0.0,4000.0,10.25,0.0,0.06,0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30.0,54000.0,8.0,10000.0,6.17,0.0,0.19,0,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
29.0,72500.0,2.0,7000.0,13.79,0.0,0.1,1,8.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
33.0,54000.0,15.0,10000.0,10.99,0.0,0.19,0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29.0,54996.0,1.0,10000.0,9.99,0.0,0.18,0,10.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
27.0,72800.0,7.0,7000.0,10.312000000000001,0.0,0.1,0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28.0,48996.0,12.0,10000.0,10.37,1.0,0.2,0,9.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
31.0,54996.0,3.0,10000.0,7.74,0.0,0.18,0,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
33.0,72890.0,1.0,16400.0,13.79,0.0,0.22,1,6.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27.0,72900.0,3.0,10000.0,15.7,0.0,0.14,1,9.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34.0,72960.0,1.0,11000.0,12.21,0.0,0.15,0,8.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27.0,72996.0,12.0,9200.0,6.03,0.0,0.13,0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.0,48996.0,1.0,10000.0,15.45,1.0,0.2,0,5.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
28.0,73000.0,9.0,15600.0,6.03,0.0,0.21,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,55000.0,11.0,10000.0,14.27,0.0,0.18,0,7.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
27.0,73000.0,11.0,13000.0,6.03,0.0,0.18,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,73000.0,3.0,15000.0,13.058000000000002,0.0,0.21,0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31.0,55000.0,2.0,10000.0,12.42,0.0,0.18,0,7.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
32.0,73000.0,7.0,9600.0,7.9,0.0,0.13,0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.0,55000.0,3.0,10000.0,10.59,0.0,0.18,0,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32.0,55000.0,5.0,10000.0,8.49,0.0,0.18,0,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
34.0,73000.0,7.0,20675.0,13.178,0.0,0.28,0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32.0,73000.0,5.0,6000.0,15.62,0.0,0.08,0,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32.0,73000.0,3.0,8500.0,7.29,0.0,0.12,0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27.0,73000.0,11.0,10000.0,5.79,0.0,0.14,0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27.0,55000.0,3.0,10000.0,10.25,0.0,0.18,0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
29.0,73000.0,7.0,12000.0,7.29,0.0,0.16,0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31.0,73000.0,3.0,12000.0,9.888,0.0,0.16,1,8.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29.0,55000.0,2.0,10000.0,12.53,0.0,0.18,0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32.0,55000.0,4.0,10000.0,14.42,0.0,0.18,1,9.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
28.0,55000.0,1.0,10000.0,9.32,0.0,0.18,0,8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
27.0,73000.0,11.0,17000.0,7.88,0.0,0.23,0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28.0,73000.0,5.0,12000.0,13.11,0.0,0.16,0,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34.0,55000.0,0.0,10000.0,9.51,0.0,0.18,0,5.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
28.0,73000.0,6.0,15000.0,11.83,0.0,0.21,0,9.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
27.0,55812.0,3.0,10000.0,6.54,0.0,0.18,0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35.0,56000.0,5.0,10000.0,12.42,0.0,0.18,0,5.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
31.0,73000.0,8.0,6800.0,7.74,0.0,0.09,0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33.0,56000.0,7.0,10000.0,11.36,0.0,0.18,0,6.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
33.0,56000.0,2.0,10000.0,7.74,0.0,0.18,0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28.0,73000.0,11.0,15000.0,11.446000000000002,0.0,0.21,0,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27.0,56253.0,11.0,10000.0,11.36,0.0,0.18,0,8.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
28.0,73008.0,2.0,14000.0,12.73,0.0,0.19,1,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28.0,73073.0,8.0,4200.0,5.79,0.0,0.06,0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.0,57000.0,5.0,10000.0,18.64,0.0,0.18,1,6.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
27.0,73200.0,5.0,18000.0,10.99,0.0,0.25,0,8.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27.0,73200.0,7.0,15000.0,13.22,0.0,0.2,0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32.0,73200.0,1.0,7200.0,10.2,0.0,0.1,0,7.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34.0,67392.0,0.0,15000.0,13.85,1.0,0.22,1,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27.0,73400.0,10.0,2100.0,6.76,0.0,0.03,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
