person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
29.0,50000.0,4.0,5050.0,12.73,,0.1,1,7.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
30.0,200000.0,0.0,10000.0,8.59,,0.05,0,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29.0,27000.0,8.0,5000.0,6.76,,0.19,0,8.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
31.0,78504.0,2.0,10000.0,11.41,,0.13,0,7.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
32.0,45000.0,4.7905103238288556,7200.0,12.69,,0.16,0,5.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
33.0,32004.0,3.0,4000.0,8.32,,0.12,0,9.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
27.0,20000.0,4.0,3250.0,11.017265100098905,,0.16,0,5.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
27.0,120000.0,4.0,8400.0,7.14,,0.07,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30.0,30000.0,3.0,5100.0,7.9,,0.17,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31.0,80000.0,0.0,15000.0,10.95,,0.19,0,10.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
28.0,45000.0,4.0,9000.0,14.65,,0.2,0,6.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
35.0,60000.0,0.0,4000.0,13.98,,0.07,1,7.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
27.0,67000.0,1.0,4200.0,11.017265100098905,,0.06,0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
33.0,160000.0,3.0,22000.0,10.75,,0.14,0,9.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29.0,76596.0,14.0,17600.0,13.16,,0.23,0,10.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
30.0,50000.0,11.0,10000.0,11.017265100098905,,0.2,0,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27.0,78000.0,4.0,6000.0,12.18,,0.08,0,5.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False
28.0,126000.0,2.0,12000.0,11.71,,0.1,0,8.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
32.0,120000.0,0.0,6600.0,7.49,,0.06,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27.0,45727.0,5.0,1000.0,16.29,,0.02,0,5.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
27.0,120000.0,2.0,11050.0,12.69,,0.09,0,6.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
28.0,44000.0,12.0,8000.0,10.59,,0.18,0,6.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
29.0,260000.0,0.0,20000.0,10.37,,0.08,0,6.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27.0,69790.0,6.0,18000.0,10.25,,0.26,0,6.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
29.0,60000.0,7.0,8500.0,6.92,,0.14,0,7.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
33.0,21996.0,0.0,9250.0,12.87,,0.42,1,8.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
29.0,50000.0,4.0,21850.0,12.42,,0.44,0,9.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
33.0,49548.0,6.0,2800.0,12.84,,0.06,0,8.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
35.0,17640.0,4.7905103238288556,4000.0,16.29,,0.23,0,8.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False
29.0,56500.0,3.0,7000.0,11.017265100098905,,0.12,0,9.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
30.0,148000.0,8.0,10000.0,13.55,,0.07,0,9.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
28.0,60000.0,5.0,6000.0,10.99,,0.1,0,9.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
29.0,85500.0,3.0,9500.0,11.017265100098905,,0.11,0,9.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27.0,54000.0,1.0,27575.0,11.017265100098905,,0.51,0,5.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28.0,59600.0,2.0,5000.0,5.79,,0.08,0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33.0,60000.0,3.0,9000.0,8.49,,0.15,0,8.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27.0,31200.0,1.0,7500.0,7.74,,0.24,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27.0,258000.0,11.0,35000.0,18.64,,0.14,0,10.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
29.0,55000.0,3.0,1200.0,9.99,,0.02,0,9.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32.0,53408.0,8.0,1400.0,10.99,,0.03,0,10.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
28.0,57360.0,3.0,23000.0,11.017265100098905,,0.4,0,8.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
28.0,59000.0,12.0,5000.0,7.14,,0.08,0,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
30.0,33000.0,4.0,1000.0,14.79,,0.03,1,9.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
29.0,50000.0,0.0,6300.0,6.62,,0.13,0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35.0,27996.0,14.0,8500.0,11.58,,0.3,0,8.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
31.0,73000.0,4.0,16000.0,19.41,,0.22,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30.0,34000.0,0.0,4000.0,10.95,,0.12,0,9.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
31.0,72000.0,6.0,21000.0,11.99,,0.29,0,6.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
34.0,42000.0,18.0,2000.0,5.79,,0.05,0,7.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
30.0,66888.0,6.0,15000.0,12.23,,0.22,1,9.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
35.0,85000.0,2.0,8400.0,11.99,,0.1,0,8.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
27.0,146000.0,5.0,2500.0,8.49,,0.02,0,9.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29.0,66000.0,0.0,3150.0,15.62,,0.05,1,8.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False
29.0,46344.0,0.0,3500.0,11.36,,0.08,0,8.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
29.0,97000.0,4.0,25000.0,10.37,,0.26,0,10.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
29.0,63000.0,13.0,10000.0,7.49,,0.16,0,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28.0,13500.0,0.0,6700.0,9.63,,0.5,0,8.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
28.0,50176.0,3.0,5000.0,10.59,,0.1,0,7.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
34.0,80300.0,3.0,15000.0,12.73,,0.19,1,10.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
29.0,53000.0,0.0,5000.0,5.42,,0.09,0,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
27.0,90000.0,1.0,7500.0,7.51,,0.08,0,10.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
27.0,75000.0,2.0,14000.0,9.63,,0.19,0,5.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
28.0,206000.0,2.0,24000.0,11.017265100098905,,0.12,0,10.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
30.0,55000.0,1.0,6500.0,10.99,,0.12,0,7.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
30.0,120000.0,14.0,7500.0,15.65,,0.06,0,8.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
31.0,68000.0,2.0,18000.0,10.0,,0.26,0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35.0,65000.0,19.0,20000.0,10.25,,0.31,0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29.0,50000.0,6.0,3000.0,7.29,,0.06,0,10.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
28.0,78000.0,12.0,13000.0,11.017265100098905,,0.17,0,9.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
34.0,91000.0,19.0,15000.0,11.017265100098905,,0.16,0,8.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
29.0,33000.0,2.0,1700.0,15.23,,0.05,1,5.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
33.0,76248.0,17.0,10400.0,7.66,,0.14,0,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,42000.0,4.0,14750.0,11.017265100098905,,0.35,0,8.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
29.0,85000.0,2.0,10000.0,7.88,,0.12,0,5.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28.0,73200.0,2.0,12000.0,8.9,,0.16,0,5.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False
30.0,60600.0,1.0,3000.0,7.12,,0.05,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
27.0,90000.0,4.0,10000.0,7.49,,0.11,0,9.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27.0,40000.0,8.0,12000.0,10.37,,0.3,0,9.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
28.0,12000.0,0.0,2400.0,12.68,,0.2,0,8.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
27.0,30000.0,3.0,13000.0,7.88,,0.43,0,8.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32.0,348000.0,16.0,25000.0,11.83,,0.07,0,10.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
29.0,81000.0,5.0,12000.0,11.017265100098905,,0.15,0,6.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,70000.0,11.0,10000.0,10.65,,0.14,0,5.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
32.0,75000.0,3.0,12800.0,14.74,,0.17,1,6.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
34.0,36000.0,1.0,4000.0,13.61,,0.11,1,7.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
29.0,62532.0,6.0,9000.0,13.49,,0.14,0,9.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
28.0,82300.0,3.0,3600.0,9.63,,0.04,0,6.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27.0,80000.0,11.0,5000.0,8.0,,0.06,0,10.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29.0,44991.0,13.0,5000.0,14.72,,0.11,1,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
31.0,60000.0,0.0,24250.0,12.18,,0.4,0,5.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False
28.0,92000.0,12.0,24500.0,18.3,,0.27,0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
31.0,151000.0,1.0,21000.0,11.97,,0.14,0,8.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
27.0,115000.0,0.0,12000.0,7.29,,0.1,0,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
30.0,144000.0,7.0,6000.0,8.49,,0.04,0,7.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29.0,73000.0,7.0,12000.0,7.29,,0.16,0,8.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32.0,70000.0,2.0,9850.0,7.75,,0.14,0,5.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
31.0,35352.0,15.0,9000.0,6.03,,0.25,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.0,77385.0,3.0,6000.0,7.66,,0.08,0,9.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33.0,135000.0,0.0,17500.0,11.83,,0.13,0,5.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False
27.0,80000.0,7.0,7400.0,12.69,,0.09,0,10.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
27.0,52000.0,0.0,22950.0,13.49,,0.44,0,10.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
28.0,33000.0,1.0,7500.0,15.31,,0.23,0,10.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False
32.0,27000.0,2.0,6000.0,12.73,,0.22,1,5.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
32.0,34000.0,5.0,4000.0,7.49,,0.12,0,6.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29.0,70000.0,2.0,4350.0,11.017265100098905,,0.06,0,10.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
34.0,180000.0,9.0,12900.0,12.99,,0.07,1,8.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False
29.0,19200.0,7.0,6000.0,11.017265100098905,,0.31,0,5.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
32.0,65000.0,3.0,12000.0,13.35,,0.18,0,10.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False
32.0,74000.0,5.0,15000.0,11.11,,0.2,0,9.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
28.0,73000.0,3.0,1000.0,11.017265100098905,,0.01,0,7.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
32.0,78000.0,0.0,13000.0,12.87,,0.17,1,10.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
30.0,73000.0,15.0,5500.0,9.99,,0.08,0,5.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
35.0,115000.0,2.0,14000.0,11.017265100098905,,0.12,0,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
29.0,75000.0,3.0,4000.0,10.75,,0.05,0,9.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
30.0,20520.0,0.0,5000.0,9.99,,0.24,0,9.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
27.0,58000.0,0.0,4600.0,13.99,,0.08,1,10.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
27.0,62000.0,7.0,5000.0,11.017265100098905,,0.08,0,5.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False
27.0,55200.0,4.0,4000.0,11.017265100098905,,0.07,0,10.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False
31.0,82000.0,15.0,9000.0,5.42,,0.11,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.0,33288.0,2.0,10800.0,12.09,,0.32,0,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
29.0,74872.0,4.0,15000.0,7.88,,0.2,0,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
27.0,62400.0,12.0,12000.0,5.42,,0.19,0,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29.0,40000.0,3.0,14150.0,12.69,,0.35,0,5.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
29.0,60000.0,1.0,5600.0,12.42,,0.09,0,10.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
27.0,60000.0,3.0,6000.0,11.48,,0.1,0,10.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
27.0,29120.0,2.0,4000.0,10.75,,0.14,0,8.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
28.0,30000.0,4.0,8000.0,11.017265100098905,,0.27,0,8.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28.0,51043.0,12.0,2100.0,12.29,,0.04,0,5.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False
29.0,40000.0,9.0,5000.0,6.99,,0.13,0,7.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27.0,70176.0,3.0,9000.0,7.88,,0.13,0,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28.0,56000.0,5.0,5050.0,12.29,,0.09,1,8.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
29.0,105000.0,13.0,12000.0,7.88,,0.11,0,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
35.0,43000.0,19.0,1200.0,13.8,,0.03,0,8.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
29.0,16800.0,4.0,5000.0,6.92,,0.3,0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
27.0,38000.0,11.0,5000.0,9.76,,0.13,0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27.0,66240.0,7.0,5000.0,5.79,,0.08,0,9.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
30.0,180000.0,0.0,6000.0,6.62,,0.03,0,8.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,66000.0,15.0,15000.0,11.14,,0.23,0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
32.0,38000.0,2.0,12000.0,12.42,,0.32,0,9.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27.0,45600.0,3.0,1450.0,8.49,,0.03,0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.0,107364.0,12.0,8000.0,6.76,,0.07,0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34.0,67392.0,0.0,15000.0,13.85,,0.22,1,8.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
28.0,100000.0,13.0,13000.0,8.59,,0.13,0,9.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35.0,29400.0,0.0,6150.0,12.21,,0.21,0,10.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
29.0,62500.0,13.0,5000.0,11.36,,0.08,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
30.0,49110.0,2.0,19775.0,12.42,,0.4,0,9.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
28.0,28800.0,2.0,2000.0,10.59,,0.07,0,8.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
31.0,37584.0,0.0,3900.0,11.017265100098905,,0.1,0,10.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
27.0,65000.0,11.0,8000.0,7.49,,0.12,0,9.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
33.0,29000.0,0.0,10000.0,13.06,,0.34,1,7.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
34.0,30000.0,4.0,4300.0,7.9,,0.14,0,9.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32.0,140000.0,3.0,5000.0,10.38,,0.04,0,10.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
32.0,84456.0,5.0,10000.0,9.88,,0.12,0,7.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False
34.0,90000.0,19.0,5000.0,13.61,,0.06,1,8.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False
27.0,39480.0,2.0,7200.0,13.79,,0.18,0,7.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False
29.0,62000.0,6.0,12000.0,7.51,,0.19,0,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
28.0,29000.0,4.0,10000.0,16.77,,0.34,0,10.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False
28.0,28320.0,4.0,8700.0,14.61,,0.31,0,8.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
29.0,118400.0,11.0,35000.0,7.9,,0.3,0,7.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
28.0,25000.0,1.0,5000.0,7.51,,0.2,0,9.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27.0,55200.0,0.0,4000.0,6.76,,0.07,0,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28.0,47004.0,12.0,10000.0,13.61,,0.21,0,10.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
31.0,85000.0,5.0,16000.0,11.34,,0.19,0,6.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
31.0,80000.0,5.0,6000.0,7.4,,0.07,0,9.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
31.0,90000.0,11.0,12000.0,6.92,,0.13,0,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
33.0,143004.0,17.0,10000.0,6.99,,0.07,0,7.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27.0,50000.0,2.0,10750.0,13.48,,0.21,0,7.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False
27.0,65000.0,12.0,5000.0,13.99,,0.08,1,7.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
27.0,51298.0,11.0,1000.0,10.37,,0.02,0,9.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
35.0,36000.0,5.0,7000.0,6.91,,0.19,0,8.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
31.0,54050.0,8.0,12000.0,10.99,,0.22,0,9.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
32.0,50000.0,16.0,8000.0,7.49,,0.16,0,10.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False
34.0,60000.0,6.0,10500.0,15.68,,0.17,1,9.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
27.0,20000.0,1.0,6000.0,13.11,,0.3,1,5.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
35.0,32000.0,4.0,14500.0,6.17,,0.45,0,5.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33.0,612000.0,3.0,5950.0,12.73,,0.01,1,10.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
33.0,110000.0,3.0,10000.0,13.57,,0.09,1,9.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
31.0,50000.0,1.0,10000.0,10.71,,0.2,0,6.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
28.0,81000.0,11.0,6000.0,6.17,,0.07,0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34.0,47700.0,2.0,9000.0,7.14,,0.19,0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
31.0,24996.0,0.0,10750.0,12.53,,0.43,1,7.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
33.0,96000.0,5.0,9000.0,7.49,,0.09,0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
31.0,45000.0,5.0,14000.0,7.91,,0.31,0,8.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
30.0,28000.0,5.0,6300.0,11.99,,0.23,0,8.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False
28.0,115000.0,11.0,5000.0,7.51,,0.04,0,7.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
33.0,30000.0,14.0,7500.0,11.86,,0.25,0,8.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
35.0,72000.0,3.0,12800.0,6.62,,0.18,0,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29.0,153000.0,1.0,17600.0,8.7,,0.12,0,7.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30.0,57996.0,2.0,8400.0,12.98,,0.14,0,7.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
32.0,250000.0,9.0,25000.0,14.59,,0.1,0,7.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
34.0,40000.0,3.0,25000.0,10.25,,0.63,0,5.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
27.0,65000.0,4.0,28000.0,7.9,,0.43,0,10.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
32.0,61200.0,4.7905103238288556,15000.0,6.99,,0.25,0,9.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35.0,54000.0,1.0,9000.0,14.46,,0.17,0,8.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
31.0,47700.0,2.0,12000.0,11.99,,0.25,0,6.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
35.0,130000.0,6.0,4375.0,11.017265100098905,,0.03,0,8.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
31.0,351699.0,7.0,10500.0,15.7,,0.03,0,9.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
30.0,34000.0,0.0,2400.0,15.57,,0.07,0,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False
33.0,60000.0,4.7905103238288556,10000.0,13.98,,0.17,1,6.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False
27.0,48000.0,0.0,10000.0,10.62,,0.21,0,7.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
34.0,103363.0,4.0,15000.0,11.017265100098905,,0.15,0,5.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
31.0,95000.0,5.0,15000.0,11.14,,0.16,0,9.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31.0,96000.0,3.0,10000.0,9.99,,0.1,0,5.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False
29.0,39000.0,12.0,16000.0,5.99,,0.41,0,8.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
28.0,75000.0,5.0,5000.0,7.88,,0.07,0,6.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33.0,37000.0,2.0,13000.0,10.36,,0.35,0,9.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
31.0,77940.0,3.0,16250.0,10.99,,0.21,0,9.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
28.0,140000.0,0.0,7400.0,6.03,,0.05,0,6.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False
31.0,47500.0,2.0,10000.0,15.96,,0.21,0,6.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
32.0,45000.0,6.0,6400.0,7.49,,0.14,0,9.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
27.0,50000.0,5.0,12000.0,10.37,,0.24,0,6.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False
32.0,38000.0,3.0,6350.0,5.79,,0.17,0,8.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35.0,90000.0,0.0,12000.0,10.99,,0.13,0,9.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
32.0,200000.0,14.0,25000.0,10.62,,0.13,0,9.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
27.0,120000.0,11.0,7000.0,6.76,,0.06,0,7.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27.0,56000.0,2.0,14000.0,10.65,,0.25,0,10.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
30.0,10800.0,4.7905103238288556,2400.0,9.99,,0.22,0,7.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False
28.0,44000.0,5.0,16000.0,13.48,,0.36,0,5.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
33.0,92000.0,8.0,20000.0,13.06,,0.22,0,9.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False
32.0,107800.0,3.0,5200.0,14.65,,0.05,0,9.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False
35.0,250000.0,8.0,15000.0,9.88,,0.06,0,9.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False
28.0,90080.0,9.0,5500.0,7.49,,0.06,0,6.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
32.0,120000.0,16.0,5600.0,10.75,,0.05,0,8.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
27.0,120000.0,4.0,25000.0,16.07,,0.21,1,10.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
