year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,Credit_Score,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1,loan_to_income_ratio,payment_to_income_ratio,high_dti_flag,low_credit_flag
2019,0,2,0,0,2,0,0,1,206500,360.0,1,1,1,248000.0,1,1,0,0,4380.0,808,4,1,83.26612903,2,1,0,32.0,47.135357224378,47.135357224378,0,0
2019,0,3,1,0,0,0,0,1,306500,360.0,1,1,1,398000.0,1,1,0,0,4200.0,758,3,1,77.01005025,3,1,0,46.0,72.95881932873125,72.95881932873125,1,0
2019,0,0,1,0,0,0,0,1,76500,360.0,1,1,1,118000.0,1,1,0,0,1800.0,565,6,0,64.83050847,3,1,0,41.0,42.47640199888951,42.47640199888951,1,1
2019,0,2,1,1,2,0,0,0,416500,360.0,1,1,1,498000.0,1,1,0,0,10980.0,547,3,1,83.63453815,2,1,0,36.0,37.92915035060559,37.92915035060559,0,1
2019,0,2,0,0,0,0,0,1,146500,360.0,1,1,1,418000.0,1,1,0,0,2040.0,666,1,1,75.13586957,0,1,1,39.0,71.77853993140617,71.77853993140617,0,0
2019,0,1,1,0,3,0,0,1,586500,360.0,1,1,1,1108000.0,1,1,0,0,19200.0,790,0,0,52.933213,3,1,0,44.0,30.54528409978647,30.54528409978647,1,0
2019,0,1,0,0,0,0,0,1,316500,360.0,1,1,1,328000.0,1,1,0,0,6660.0,636,0,0,96.49390244,0,1,0,44.0,47.51538807986789,47.51538807986789,1,1
2019,0,2,0,0,3,1,0,1,326500,360.0,1,1,1,328000.0,1,1,0,0,7980.0,539,1,1,99.54268293,0,1,1,59.0,40.90966044355344,40.90966044355344,1,1
2019,0,3,0,0,3,0,0,1,96500,180.0,1,1,1,158000.0,1,1,0,0,3060.0,796,3,1,61.07594937,3,1,0,30.0,31.525645213982358,31.525645213982358,0,0
2019,0,1,0,0,2,1,0,1,406500,300.0,0,1,1,558000.0,1,1,0,0,5220.0,838,4,1,72.84946237,0,1,1,48.0,77.8586477686267,77.8586477686267,1,0
2019,0,1,0,0,3,0,0,1,486500,324.0,1,1,1,418000.0,1,1,0,0,8400.0,803,3,1,75.13586957,0,1,1,39.0,57.90977264611356,57.90977264611356,0,0
2019,1,0,0,1,2,0,0,0,436500,360.0,1,1,1,518000.0,1,1,0,0,5940.0,681,1,0,84.26640927,3,1,0,56.0,73.47247938057566,73.47247938057566,1,0
2019,0,0,0,0,2,0,0,1,86500,240.0,1,1,1,148000.0,1,1,0,0,3420.0,730,1,1,58.44594595,3,1,0,20.0,25.285004384682843,25.285004384682843,0,0
2019,0,0,1,1,0,0,0,0,226500,360.0,1,1,1,228000.0,1,1,0,1,1680.0,729,1,0,99.34210526,2,1,1,16.0,134.7412254610351,134.7412254610351,0,0
2019,0,2,0,0,3,0,0,1,96500,180.0,1,1,1,148000.0,1,1,0,0,3720.0,681,4,1,65.2027027,0,1,0,20.0,25.933888739586134,25.933888739586134,0,0
2019,0,0,0,0,2,0,0,1,346500,360.0,1,1,1,558000.0,1,1,0,0,5820.0,523,1,0,62.09677419,0,1,0,43.0,59.525854664147055,59.525854664147055,1,1
2019,0,0,0,0,3,0,0,1,476500,360.0,1,1,1,2908000.0,1,1,0,0,6000.0,796,4,1,16.38583219,3,1,0,38.0,79.40343276120646,79.40343276120646,0,0
2019,1,1,0,0,2,0,0,1,236500,360.0,1,1,1,658000.0,1,1,0,0,8520.0,531,4,1,35.94224924,2,1,0,44.0,27.754958338223215,27.754958338223215,1,1
2019,0,1,0,1,3,0,0,0,296500,360.0,1,1,1,308000.0,1,1,0,0,5760.0,771,1,0,96.26623377,0,1,0,39.0,51.46675924318695,51.46675924318695,0,0
2019,0,1,0,0,0,0,0,1,296500,360.0,1,1,1,508000.0,1,1,0,0,9300.0,723,1,0,58.36614173,0,1,0,10.0,31.87829265670358,31.87829265670358,0,0
2019,1,3,0,0,2,0,0,1,146500,360.0,1,1,1,258000.0,1,1,0,0,1800.0,800,0,1,56.78294574,3,1,0,42.0,81.34369794558579,81.34369794558579,1,0
2019,0,1,0,0,2,0,0,1,206500,360.0,0,1,1,418000.0,1,1,0,0,4020.0,541,1,1,75.13586957,0,1,1,39.0,51.355384232777915,51.355384232777915,0,1
2019,0,2,0,0,3,0,0,1,146500,360.0,1,1,1,288000.0,1,0,0,0,4740.0,590,4,1,50.86805556,3,1,0,46.0,30.900653870491457,30.900653870491457,1,1
2019,1,3,1,0,0,0,0,1,106500,324.0,0,1,1,128000.0,1,1,0,0,1860.0,735,2,1,83.203125,3,1,0,43.0,57.22729715206878,57.22729715206878,1,0
2019,0,1,1,0,0,0,0,1,356500,360.0,1,1,1,398000.0,1,1,0,0,7140.0,592,2,1,89.57286432,0,1,0,41.0,49.92297997479345,49.92297997479345,1,1
2019,0,3,0,0,3,0,0,1,226500,240.0,1,1,1,478000.0,1,1,0,0,5040.0,813,2,1,47.38493724,3,1,0,43.0,44.93156119817497,44.93156119817497,1,0
2019,0,1,0,0,3,0,0,1,406500,360.0,1,1,1,518000.0,1,1,0,0,7320.0,646,2,0,78.47490347,0,1,0,44.0,55.525201475208306,55.525201475208306,1,1
2019,0,2,0,0,1,0,0,1,56500,360.0,0,1,1,218000.0,1,1,0,0,960.0,560,3,1,25.91743119,0,1,0,36.0,58.79292403746098,58.79292403746098,0,1
2019,1,3,0,0,2,0,0,1,236500,360.0,1,1,1,298000.0,1,1,0,0,2520.0,644,4,1,79.36241611,3,1,0,44.0,93.81197937326458,93.81197937326458,1,1
2019,0,2,0,0,0,0,0,1,316500,360.0,1,1,1,398000.0,1,1,0,0,7800.0,878,0,0,79.52261307,0,1,0,31.0,40.57172157415716,40.57172157415716,0,0
2019,0,2,0,0,0,0,0,1,256500,360.0,1,1,1,268000.0,1,1,0,0,8100.0,502,5,0,95.70895522,0,1,0,30.0,31.662757684236514,31.662757684236514,0,1
2019,0,0,0,0,1,0,0,1,106500,360.0,0,0,1,398000.0,1,1,0,0,1740.0,892,3,1,26.75879397,0,1,0,48.0,61.171740379092476,61.171740379092476,1,0
2019,0,2,1,0,2,0,0,1,146500,180.0,1,1,1,238000.0,1,1,0,0,4020.0,770,3,1,61.55462185,0,1,0,37.0,36.433722954488935,36.433722954488935,0,0
2019,0,2,0,0,0,0,0,1,436500,360.0,1,1,1,448000.0,1,1,0,0,6600.0,579,0,0,97.43303571,1,1,0,44.0,66.1263444932586,66.1263444932586,1,1
2019,1,3,0,0,2,0,0,1,156500,180.0,1,1,1,218000.0,1,1,0,0,5760.0,779,2,1,71.78899083,3,1,1,39.0,27.165422669675404,27.165422669675404,0,0
2019,0,1,0,0,3,0,0,1,726500,360.0,1,1,1,858000.0,1,1,0,0,16800.0,567,1,0,84.67365967,0,1,0,42.0,43.24147372180227,43.24147372180227,1,1
2019,0,2,0,0,2,0,0,1,486500,360.0,1,1,1,418000.0,1,1,0,0,4860.0,747,4,1,75.13586957,0,1,1,39.0,100.08228759514503,100.08228759514503,0,0
2019,0,3,0,1,2,0,0,0,116500,360.0,1,1,1,138000.0,1,1,0,0,5400.0,551,2,1,84.42028986,3,1,0,30.0,21.570079614886133,21.570079614886133,0,1
2019,0,3,0,0,3,0,0,1,156500,216.0,1,1,0,208000.0,1,1,0,0,2820.0,611,3,1,75.24038462,3,1,1,49.0,55.476781283232896,55.476781283232896,1,1
2019,0,1,0,2,0,0,0,1,306500,360.0,1,1,1,298000.0,1,1,0,0,4020.0,656,3,0,102.852349,3,1,0,42.0,76.22481969659289,76.22481969659289,1,0
2019,0,3,0,0,2,0,0,1,106500,96.0,1,1,1,188000.0,1,1,0,0,4140.0,624,1,1,56.64893617,3,1,0,40.0,25.718425501086696,25.718425501086696,0,1
2019,0,2,0,0,0,0,0,1,246500,360.0,1,1,1,258000.0,1,1,0,0,4920.0,615,2,1,95.54263566,0,1,1,53.0,50.09144482828693,50.09144482828693,1,1
2019,0,0,0,0,3,0,0,1,256500,360.0,1,1,1,368000.0,1,1,0,0,3900.0,882,2,1,69.70108696,0,1,0,42.0,65.75237118687517,65.75237118687517,1,0
2019,0,2,0,0,0,0,0,1,186500,360.0,1,1,1,218000.0,1,1,0,0,6480.0,509,6,0,85.55045872,0,1,0,36.0,28.776423391451935,28.776423391451935,0,1
2019,0,2,0,0,3,0,0,1,186500,240.0,1,1,1,238000.0,1,1,0,0,2820.0,612,1,1,78.36134454,0,1,0,45.0,66.11130804679192,66.11130804679192,1,1
2019,0,1,0,0,2,0,0,1,386500,360.0,1,1,1,418000.0,1,1,0,0,6720.0,746,1,0,75.13586957,3,1,1,39.0,57.50632346377027,57.50632346377027,0,0
2019,0,3,0,0,0,0,0,1,476500,360.0,1,1,0,498000.0,1,1,0,0,7320.0,535,2,1,95.68273092,3,1,1,37.0,65.08673678459228,65.08673678459228,0,1
2019,0,1,1,0,0,0,0,1,306500,360.0,1,1,1,378000.0,1,1,0,0,8640.0,529,2,1,81.08465608,0,1,0,36.0,35.47043166300197,35.47043166300197,0,1
2019,0,2,0,2,3,0,0,1,486500,360.0,1,1,1,548000.0,1,1,0,0,5760.0,814,0,0,88.77737226,0,1,0,39.0,84.44714459295261,84.44714459295261,0,0
2019,0,3,0,1,2,0,0,0,346500,360.0,0,1,1,378000.0,1,1,0,0,3060.0,559,1,1,91.66666667,3,1,1,50.0,113.19830120875531,113.19830120875531,1,1
2019,0,3,0,0,2,0,0,1,406500,360.0,1,1,1,1318000.0,1,1,0,0,10140.0,634,1,1,30.84218513,3,1,0,30.0,40.08480425993492,40.08480425993492,0,1
2019,1,1,0,0,0,0,0,1,516500,360.0,1,1,1,548000.0,1,1,0,0,11220.0,697,1,0,94.25182482,0,1,0,27.0,46.02976561803761,46.02976561803761,0,0
2019,0,3,1,0,2,0,0,1,236500,360.0,0,1,1,308000.0,1,1,0,0,7020.0,762,4,1,76.78571429,3,1,1,17.0,33.684660304799884,33.684660304799884,0,0
2019,0,3,0,0,3,0,0,1,326500,360.0,1,1,1,408000.0,1,1,0,0,4980.0,660,2,0,80.0245098,0,1,0,40.0,65.54908652880948,65.54908652880948,0,0
2019,0,1,0,0,3,0,0,1,456500,240.0,1,1,1,618000.0,1,1,0,0,8100.0,671,2,0,73.86731392,0,1,0,36.0,56.35106776941118,56.35106776941118,0,0
2019,0,3,0,0,0,0,0,1,186500,360.0,1,1,1,198000.0,1,1,0,0,7800.0,804,0,1,94.19191919,3,1,0,32.0,23.90719138571978,23.90719138571978,0,0
2019,0,2,0,0,0,0,0,1,226500,360.0,1,1,1,278000.0,1,1,0,0,4620.0,633,1,0,81.47482014,0,1,0,25.0,49.01536463968838,49.01536463968838,0,1
2019,0,1,0,1,3,0,0,0,286500,360.0,0,1,1,418000.0,1,1,0,0,6120.0,840,0,0,75.13586957,3,1,1,39.0,46.80607743832707,46.80607743832707,0,0
2019,0,2,0,1,0,0,0,0,266500,360.0,1,1,1,418000.0,1,1,0,0,4080.0,619,0,0,75.13586957,0,1,1,39.0,65.30262190639549,65.30262190639549,0,1
2019,1,1,1,1,0,0,0,0,276500,360.0,1,1,1,418000.0,1,1,0,0,6780.0,518,5,1,75.13586957,0,1,1,39.0,40.77569679988202,40.77569679988202,0,1
2019,0,0,0,0,3,0,0,1,246500,360.0,1,1,1,338000.0,1,0,0,1,16440.0,886,3,0,72.92899408,0,1,0,45.0,14.993005291648926,14.993005291648926,1,0
2019,0,2,0,1,3,0,0,0,306500,360.0,0,1,1,348000.0,1,1,0,0,5760.0,625,3,0,88.07471264,0,1,1,39.0,53.20256899843777,53.20256899843777,0,1
2019,0,3,0,0,2,0,0,1,566500,360.0,1,1,1,1218000.0,1,1,0,0,10440.0,722,4,1,46.51067323,3,1,0,25.0,54.25725505219807,54.25725505219807,0,0
2019,0,0,0,0,2,0,0,1,376500,180.0,1,1,1,548000.0,1,1,0,0,7380.0,650,3,0,68.70437956,3,1,0,36.0,51.00934832678499,51.00934832678499,0,0
2019,0,2,0,1,2,0,0,0,66500,360.0,1,1,1,78000.0,1,1,0,0,1980.0,628,4,1,85.25641026,0,1,0,31.0,33.56890459363957,33.56890459363957,0,1
2019,0,0,1,0,0,1,0,1,146500,360.0,1,1,1,158000.0,1,1,0,0,2520.0,528,2,1,92.72151899,0,1,0,38.0,58.11186037286791,58.11186037286791,0,1
2019,1,1,0,2,2,1,0,1,886500,360.0,1,1,1,1178000.0,1,1,0,0,11940.0,652,4,0,75.25466893,0,1,0,42.0,74.2400133992128,74.2400133992128,1,0
2019,0,3,0,0,3,0,0,1,156500,180.0,1,1,1,278000.0,1,1,0,0,5760.0,729,3,1,56.29496403,3,1,0,21.0,27.165422669675404,27.165422669675404,0,0
2019,0,1,0,0,3,0,0,1,366500,360.0,1,1,1,448000.0,1,1,0,0,5460.0,627,1,1,81.80803571,0,1,0,46.0,67.11225050357078,67.11225050357078,1,1
2019,0,3,0,1,2,0,0,0,316500,360.0,1,1,1,368000.0,1,1,0,0,5880.0,739,3,1,86.00543478,3,1,0,32.0,53.8173779969393,53.8173779969393,0,0
2019,0,1,0,0,3,0,0,1,346500,360.0,0,1,1,388000.0,1,1,0,0,6960.0,524,0,0,89.30412371,0,1,0,41.0,49.777330843269645,49.777330843269645,1,1
2019,0,0,0,0,2,0,0,1,276500,360.0,1,1,1,558000.0,1,1,0,0,3360.0,717,4,1,49.55197133,3,1,0,48.0,82.26718238619459,82.26718238619459,1,0
2019,0,0,0,0,3,0,0,1,86500,360.0,1,1,1,148000.0,1,1,0,0,1320.0,699,4,1,58.44594595,0,1,0,22.0,65.48069644208933,65.48069644208933,0,0
2019,0,1,0,2,3,0,0,1,396500,360.0,1,1,1,448000.0,1,1,0,0,5760.0,806,1,0,88.50446429,3,1,0,39.0,68.8248567956952,68.8248567956952,0,0
2019,0,0,0,1,2,0,0,0,56500,360.0,1,0,1,278000.0,1,1,0,0,1620.0,838,4,1,20.32374101,0,1,0,39.0,34.855027760641576,34.855027760641576,0,0
2019,0,3,0,0,3,0,0,1,606500,360.0,1,1,1,708000.0,1,1,0,0,9240.0,627,2,0,85.66384181,3,1,0,41.0,65.6314251704361,65.6314251704361,1,1
2019,0,3,0,0,1,1,0,1,116500,360.0,1,1,1,198000.0,1,1,0,0,1500.0,891,3,1,58.83838384,3,1,0,45.0,77.61492338441039,77.61492338441039,1,0
2019,0,0,1,0,0,0,0,1,296500,360.0,1,1,1,328000.0,1,1,0,0,3540.0,842,0,1,90.39634146,0,1,0,44.0,83.73340864162665,83.73340864162665,1,0
2019,0,3,1,0,0,0,0,1,166500,360.0,1,0,1,328000.0,1,1,0,0,2940.0,513,4,1,50.76219512,3,1,0,36.0,56.61339680380823,56.61339680380823,0,1
2019,0,0,0,0,3,0,0,1,226500,240.0,1,1,1,378000.0,1,1,0,0,4200.0,849,4,1,59.92063492,0,1,0,27.0,53.915734348964534,53.915734348964534,0,0
2019,0,3,0,1,3,0,0,0,256500,360.0,1,1,1,258000.0,1,1,0,0,5760.0,533,3,1,99.41860465,3,1,0,39.0,44.52352022218365,44.52352022218365,0,1
2019,1,3,0,0,3,0,0,1,2596500,360.0,1,1,1,418000.0,1,1,0,0,13080.0,803,4,1,75.13586957,3,1,1,39.0,198.49399892974543,198.49399892974543,0,0
2019,0,1,0,0,0,0,0,1,686500,360.0,0,1,1,808000.0,1,1,0,0,9420.0,792,0,0,84.96287129,3,1,0,38.0,72.8691221738669,72.8691221738669,0,0
2019,0,1,0,2,3,0,0,1,486500,360.0,1,1,1,548000.0,1,1,0,0,5760.0,582,4,1,88.77737226,2,1,0,39.0,84.44714459295261,84.44714459295261,0,1
2019,0,2,0,0,3,0,0,1,416500,240.0,1,1,1,588000.0,1,1,0,0,7800.0,857,1,0,70.83333333,0,1,0,37.0,53.390590949878224,53.390590949878224,0,0
2019,0,2,0,0,2,0,0,1,106500,300.0,1,1,1,238000.0,1,1,0,0,2100.0,883,4,1,44.74789916,0,1,0,39.0,50.69014754878629,50.69014754878629,0,0
2019,0,2,0,2,3,0,0,1,206500,360.0,1,1,1,278000.0,1,1,0,0,5760.0,538,4,1,74.28057554,2,1,0,39.0,35.84447144592953,35.84447144592953,0,1
2019,0,2,0,0,3,0,0,1,706500,360.0,1,1,1,1058000.0,1,1,0,0,12060.0,795,2,0,66.77693762,3,1,0,25.0,58.57723240195672,58.57723240195672,0,0
2019,0,3,0,0,3,0,0,1,326500,360.0,1,1,1,588000.0,1,1,0,0,8760.0,625,3,1,55.52721088,3,1,0,24.0,37.267435224289464,37.267435224289464,0,1
2019,0,1,0,1,2,0,0,0,306500,360.0,1,1,1,358000.0,1,1,0,0,4380.0,868,1,1,85.61452514,0,1,0,45.0,69.96119607395572,69.96119607395572,1,0
2019,0,2,1,0,0,0,0,1,186500,180.0,1,1,1,238000.0,1,0,0,0,11880.0,548,3,1,78.36134454,0,1,0,48.0,15.697331874421344,15.697331874421344,1,1
2019,0,2,0,0,3,0,0,1,396500,360.0,1,1,1,528000.0,1,1,0,0,6360.0,762,3,1,75.09469697,3,1,1,39.0,62.332966514698946,62.332966514698946,0,0
2019,0,0,0,0,2,0,0,1,286500,360.0,1,1,0,418000.0,1,1,0,0,3000.0,678,3,1,75.13586957,3,1,1,39.0,95.46817727424192,95.46817727424192,0,0
2019,0,3,0,1,2,0,0,0,76500,360.0,1,1,1,98000.0,1,1,0,0,1260.0,692,3,1,78.06122449,3,1,1,36.0,60.66613798572561,60.66613798572561,0,0
2019,0,2,0,0,3,0,0,1,136500,240.0,1,1,1,418000.0,1,1,0,0,3960.0,658,3,1,75.13586957,0,1,1,39.0,34.46099469830851,34.46099469830851,0,0
2019,0,0,0,0,2,0,0,1,256500,360.0,1,1,1,388000.0,1,1,0,0,11940.0,602,2,1,66.10824742,0,1,0,20.0,21.48061301398543,21.48061301398543,0,1
2019,0,1,1,2,2,0,0,1,196500,360.0,1,1,1,418000.0,1,1,0,0,2520.0,634,3,1,75.13586957,3,1,1,39.0,77.94525981753273,77.94525981753273,0,1
2019,0,2,0,0,3,0,0,1,536500,360.0,1,1,0,568000.0,1,1,0,0,7380.0,584,2,0,94.45422535,3,1,0,44.0,72.68662782820756,72.68662782820756,1,1
2019,0,1,0,2,3,0,0,1,316500,360.0,1,1,1,418000.0,1,1,0,0,0.0,740,4,1,75.13586957,2,1,1,39.0,316500.0,316500.0,0,0
2019,0,1,0,0,3,0,0,1,656500,360.0,1,1,1,778000.0,1,1,0,0,9540.0,716,2,0,84.38303342,0,1,0,37.0,68.80830101666491,68.80830101666491,0,0
2019,0,2,0,0,0,0,0,1,176500,360.0,1,1,1,218000.0,1,0,0,0,6600.0,517,0,1,80.96330275,1,1,0,48.0,26.73837297379185,26.73837297379185,1,1
2019,0,3,0,0,0,0,0,1,236500,360.0,0,1,1,248000.0,1,1,0,0,3240.0,661,0,1,95.36290323,3,1,1,55.0,72.97130515273064,72.97130515273064,1,0
2019,0,3,0,1,2,0,0,0,86500,360.0,1,1,1,108000.0,1,1,0,0,2040.0,603,3,1,80.09259259,3,1,1,44.0,42.381185693287605,42.381185693287605,1,1
2019,0,1,0,2,0,0,0,1,626500,360.0,0,1,1,678000.0,1,1,0,0,7980.0,663,2,0,92.40412979,2,1,0,54.0,78.49893497055507,78.49893497055507,1,0
2019,1,2,0,0,0,0,0,1,666500,360.0,1,1,1,958000.0,1,1,0,0,14280.0,863,1,1,69.57202505,0,1,0,23.0,46.6704012324067,46.6704012324067,0,0
2019,0,1,0,0,3,0,0,1,306500,180.0,1,1,1,788000.0,1,1,0,0,6300.0,816,2,0,38.89593909,0,1,0,42.0,48.64307252817013,48.64307252817013,1,0
2019,0,1,0,1,3,0,0,0,556500,360.0,1,0,1,598000.0,1,1,0,0,5760.0,557,0,0,93.06020067,0,1,0,39.0,96.59781287970839,96.59781287970839,0,1
2019,0,2,0,1,3,0,0,0,606500,360.0,1,1,1,658000.0,1,1,0,0,5760.0,626,2,0,92.17325228,3,1,0,39.0,105.2768616559625,105.2768616559625,0,1
2019,0,3,0,2,3,0,0,1,326500,360.0,1,1,1,338000.0,1,1,0,0,5760.0,564,2,1,96.59763314,3,1,0,39.0,56.67418850893942,56.67418850893942,0,1
2019,0,0,0,0,2,0,0,1,96500,360.0,0,1,1,458000.0,1,1,0,0,3060.0,551,6,1,21.069869,0,1,0,42.0,31.525645213982358,31.525645213982358,1,1
2019,0,3,0,0,2,0,0,1,176500,180.0,1,1,1,288000.0,1,1,0,0,6480.0,687,1,1,61.28472222,3,1,1,17.0,27.233451627835212,27.233451627835212,0,0
2019,0,3,0,0,2,0,0,1,236500,360.0,1,1,1,438000.0,1,1,0,0,6480.0,892,1,1,53.99543379,3,1,0,27.0,36.49128220953556,36.49128220953556,0,0
2019,1,1,0,0,3,0,0,1,176500,324.0,1,1,1,408000.0,1,1,0,0,3600.0,558,3,1,43.25980392,0,1,0,46.0,49.014162732574285,49.014162732574285,1,1
2019,0,1,0,2,3,0,0,1,296500,360.0,1,1,1,318000.0,1,1,0,0,5760.0,732,1,1,93.23899371,3,1,0,39.0,51.46675924318695,51.46675924318695,0,0
2019,0,1,0,0,3,0,0,1,136500,180.0,1,1,1,198000.0,1,1,0,0,3540.0,630,3,1,68.93939394,0,1,0,35.0,38.54843264614516,38.54843264614516,0,1
2019,0,1,0,1,0,0,0,0,356500,360.0,1,1,1,418000.0,1,1,0,0,6780.0,762,1,0,75.13586957,0,1,1,39.0,52.573366760064886,52.573366760064886,0,0
2019,0,3,0,0,2,0,0,1,246500,360.0,1,1,1,1608000.0,1,1,0,0,9960.0,825,3,1,15.32960199,3,1,0,25.0,24.746511394438308,24.746511394438308,0,0
2019,0,1,0,1,3,0,0,0,656500,360.0,1,1,1,758000.0,1,1,0,0,5760.0,857,4,0,86.60949868,2,1,0,39.0,113.95591043221663,113.95591043221663,0,0
2019,0,1,0,0,0,0,0,1,496500,360.0,1,1,1,528000.0,1,1,0,0,7260.0,781,1,0,94.03409091,3,1,0,33.0,68.37901115548823,68.37901115548823,0,0
2019,0,3,0,2,3,0,0,1,286500,360.0,1,1,1,298000.0,1,1,0,0,5760.0,647,4,1,96.1409396,3,1,0,39.0,49.73094948793612,49.73094948793612,0,1
2019,1,2,1,1,3,0,0,0,566500,360.0,1,1,1,578000.0,1,1,0,0,5760.0,773,2,0,98.01038062,0,1,0,39.0,98.33362263495921,98.33362263495921,0,0
2019,0,1,0,0,2,0,0,1,306500,360.0,0,1,1,388000.0,1,1,0,0,6120.0,554,3,1,78.99484536,3,1,1,40.0,50.07351739911779,50.07351739911779,0,1
2019,0,0,1,0,3,0,0,1,526500,360.0,1,1,1,848000.0,1,1,0,0,6420.0,561,2,0,62.08726415,3,1,0,42.0,81.99657374240772,81.99657374240772,1,1
2019,0,2,0,0,0,0,0,1,726500,360.0,0,1,1,768000.0,1,1,0,0,10860.0,752,1,0,94.59635417,0,1,0,42.0,66.89070987938496,66.89070987938496,1,0
2019,0,3,0,0,3,0,0,1,206500,360.0,1,1,1,298000.0,1,1,0,0,4860.0,634,6,1,69.29530201,3,1,0,33.0,42.48097099362271,42.48097099362271,0,1
2019,0,1,0,0,2,0,0,1,266500,180.0,1,1,1,338000.0,1,1,0,0,4680.0,521,4,1,78.84615385,3,1,0,41.0,56.932279427472764,56.932279427472764,1,1
2019,0,2,0,0,3,0,0,1,426500,360.0,1,1,1,558000.0,1,1,0,0,5580.0,875,1,0,76.43369176,3,1,0,39.0,76.41999641641283,76.41999641641283,0,0
2019,0,0,0,0,0,0,0,1,476500,360.0,0,1,1,538000.0,1,1,0,0,6840.0,866,2,0,88.56877323,0,1,0,36.0,69.65355942113726,69.65355942113726,0,0
2019,0,2,0,0,3,0,0,1,466500,240.0,1,1,1,418000.0,1,1,0,0,11940.0,507,2,1,75.13586957,0,1,1,39.0,39.06707980906122,39.06707980906122,0,1
2019,1,3,1,1,0,0,0,0,216500,360.0,1,1,1,218000.0,1,1,0,0,4320.0,763,2,1,99.31192661,3,1,1,38.0,50.10414255959269,50.10414255959269,0,0
2019,0,0,0,0,0,0,0,1,236500,360.0,1,1,1,288000.0,1,1,0,0,4680.0,571,0,0,82.11805556,0,1,0,23.0,50.52339243751335,50.52339243751335,0,1
2019,0,0,0,1,0,0,0,0,256500,360.0,1,1,1,268000.0,1,1,0,0,4020.0,591,2,0,95.70895522,2,1,0,41.0,63.7901019646854,63.7901019646854,1,1
2019,0,3,0,0,3,0,0,1,446500,360.0,1,1,1,828000.0,1,1,0,0,8160.0,832,3,0,53.92512077,3,1,0,35.0,54.711432422497246,54.711432422497246,0,0
2019,0,2,0,0,2,0,0,1,326500,180.0,1,1,1,658000.0,1,1,0,0,7560.0,744,2,1,49.62006079,3,1,1,7.0,43.182118767358816,43.182118767358816,0,0
2019,0,3,0,0,2,0,0,1,246500,360.0,1,1,1,368000.0,1,1,0,0,4380.0,502,3,1,66.98369565,3,1,0,48.0,56.265692764209085,56.265692764209085,1,1
2019,0,1,1,0,0,0,0,1,166500,360.0,1,1,1,188000.0,1,2,0,0,9720.0,606,3,1,88.56382979,0,1,0,44.0,17.12786750334328,17.12786750334328,1,1
2019,0,2,1,0,0,0,0,1,206500,360.0,1,1,1,418000.0,1,1,0,0,7080.0,663,2,1,75.13586957,0,1,1,39.0,29.162547662759497,29.162547662759497,0,0
2019,0,2,0,0,3,0,0,1,246500,360.0,1,0,1,428000.0,1,1,0,0,6060.0,826,2,1,57.59345794,0,1,1,8.0,40.66985645933014,40.66985645933014,0,0
2019,0,1,0,0,3,0,0,1,716500,240.0,1,1,1,1408000.0,1,1,0,0,29400.0,578,1,1,50.88778409,0,1,0,8.0,24.36991939049692,24.36991939049692,0,1
2019,0,3,0,0,2,0,0,1,186500,180.0,1,1,1,988000.0,1,1,0,0,3180.0,855,3,1,18.87651822,3,1,0,58.0,58.62936183590066,58.62936183590066,1,0
2019,0,2,0,0,2,1,0,1,166500,360.0,1,1,1,268000.0,1,1,0,0,3240.0,819,4,1,62.12686567,0,1,0,40.0,51.373033014501694,51.373033014501694,0,0
2019,0,2,0,0,0,1,0,1,226500,360.0,1,1,1,278000.0,1,1,0,0,8640.0,896,2,0,81.47482014,0,1,0,31.0,26.21224395324615,26.21224395324615,0,0
2019,0,1,0,0,2,0,0,1,416500,360.0,1,1,1,528000.0,1,1,0,0,9000.0,622,2,1,78.88257576,0,1,0,45.0,46.272636373736255,46.272636373736255,1,1
2019,0,2,0,0,3,0,0,1,506500,360.0,1,1,1,628000.0,1,1,0,0,12000.0,511,1,1,80.65286624,1,1,1,33.0,42.20481626531122,42.20481626531122,0,1
2019,0,2,0,0,2,0,0,1,346500,360.0,0,1,1,478000.0,1,1,0,0,7140.0,812,2,1,72.48953975,0,1,0,48.0,48.52261588012883,48.52261588012883,1,0
2019,0,0,0,0,2,0,0,1,126500,360.0,1,1,1,238000.0,1,1,0,0,1260.0,748,4,1,53.1512605,0,1,0,44.0,100.31720856463124,100.31720856463124,1,0
2019,1,1,1,0,3,0,0,1,196500,324.0,1,1,1,418000.0,1,1,0,0,5220.0,892,2,1,75.13586957,0,1,1,39.0,37.636468109557555,37.636468109557555,0,0
2019,0,1,0,0,2,0,0,1,346500,324.0,0,0,1,418000.0,1,1,0,0,9840.0,882,4,1,75.13586957,0,1,1,39.0,35.20983639873997,35.20983639873997,0,0
2019,0,0,0,0,2,0,0,1,126500,180.0,1,1,1,198000.0,1,1,0,0,5400.0,845,2,1,63.88888889,3,1,0,30.0,23.421588594704684,23.421588594704684,0,0
2019,0,2,0,1,2,0,0,0,236500,360.0,1,1,1,298000.0,1,1,0,0,2220.0,853,2,1,79.36241611,0,1,0,53.0,106.4835659612787,106.4835659612787,1,0
