id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
159506,2019,0,3,0,0,2,0,0,1,386500,360.0,1,1,1,478000.0,1,1,0,0,7620.0,0,852,1,1,1,80.85774059,3,1,0,31.0
159507,2019,0,2,0,0,3,0,0,1,336500,240.0,1,1,1,378000.0,1,1,0,0,4320.0,1,809,0,1,1,89.02116402,3,1,1,41.0
159508,2019,0,2,0,0,3,0,0,1,256500,324.0,1,1,1,308000.0,1,1,0,0,6000.0,1,875,1,3,1,83.27922078,0,1,0,30.0
159509,2019,1,3,1,0,3,0,0,1,526500,360.0,1,1,1,418000.0,1,1,0,0,7440.0,2,843,1,0,1,75.13586957,3,1,1,39.0
159510,2019,0,3,0,2,2,0,0,1,286500,360.0,1,1,1,358000.0,1,1,0,0,6840.0,1,823,0,2,1,80.02793296,3,1,0,32.0
159511,2019,0,3,0,0,3,0,0,1,346500,360.0,1,1,1,418000.0,1,1,0,0,10740.0,2,679,1,3,1,75.13586957,3,1,1,39.0
159512,2019,0,3,0,2,3,0,0,1,356500,360.0,1,1,1,448000.0,1,1,0,0,5760.0,3,624,0,1,1,79.57589286,3,1,0,39.0
159513,2019,0,3,1,0,2,0,0,1,546500,360.0,1,1,1,418000.0,1,0,0,3,5700.0,2,733,1,2,1,75.13586957,3,1,1,39.0
159514,2019,0,2,0,0,3,0,0,1,666500,360.0,0,1,1,418000.0,1,1,0,0,10800.0,2,617,1,0,0,75.13586957,3,1,1,39.0
159515,2019,0,1,0,0,0,0,0,1,556500,360.0,1,1,1,618000.0,1,1,0,0,10620.0,3,714,1,3,1,90.04854369,0,1,0,42.0
159516,2019,1,3,1,0,0,0,0,1,746500,360.0,1,1,1,1068000.0,1,2,0,0,16380.0,1,825,1,2,1,69.89700375,3,1,0,30.0
159517,2019,0,1,0,2,3,0,0,1,306500,360.0,1,1,1,418000.0,1,1,0,0,5760.0,0,727,1,3,0,73.32535885,0,1,0,39.0
159518,2019,0,3,0,2,0,0,0,1,296500,360.0,1,1,1,348000.0,1,1,0,0,5400.0,3,524,1,4,1,85.20114943,3,1,0,47.0
159519,2019,0,1,0,1,2,0,0,0,326500,360.0,1,1,1,408000.0,1,1,0,0,6900.0,3,859,1,4,0,80.0245098,3,1,0,56.0
159520,2019,1,1,1,0,0,0,0,1,766500,360.0,1,1,1,858000.0,1,1,0,0,17760.0,1,558,1,3,1,89.33566434,0,1,0,39.0
159521,2019,0,1,0,0,2,0,0,1,456500,360.0,1,1,1,418000.0,1,0,0,0,19500.0,2,518,1,1,0,75.13586957,3,1,1,39.0
159522,2019,0,2,0,0,3,1,0,1,416500,360.0,1,1,1,668000.0,1,1,0,0,7500.0,0,844,0,3,1,62.3502994,0,1,0,24.0
159523,2019,0,0,0,0,3,0,0,1,366500,360.0,1,1,1,408000.0,1,1,0,0,9060.0,0,546,0,2,1,89.82843137,2,1,0,32.0
159524,2019,0,2,1,1,0,0,0,0,276500,360.0,1,1,1,288000.0,1,1,0,0,2940.0,3,688,0,0,1,96.00694444,0,1,0,47.0
159525,2019,0,1,0,0,2,0,0,1,346500,360.0,1,1,1,438000.0,1,1,0,0,5100.0,0,896,1,1,0,79.10958904,0,1,0,36.0
159526,2019,0,0,0,0,2,0,0,1,86500,360.0,1,1,1,138000.0,1,0,0,0,3000.0,0,598,0,1,1,62.68115942,2,1,1,49.0
159527,2019,0,1,0,0,3,0,0,1,626500,360.0,1,1,1,1258000.0,1,1,0,0,20580.0,1,503,1,1,0,49.80127186,0,1,0,20.0
159528,2019,0,1,0,2,3,0,0,1,496500,360.0,1,1,1,588000.0,1,1,0,0,5760.0,1,870,1,0,0,84.43877551,0,1,0,39.0
159529,2019,0,0,1,0,0,1,0,1,476500,360.0,1,1,1,598000.0,1,1,0,0,14820.0,0,575,0,2,1,79.68227425,0,1,0,12.0
159530,2019,0,1,0,0,3,0,0,1,656500,360.0,1,1,1,418000.0,1,1,0,0,13020.0,2,864,1,1,0,75.13586957,0,1,1,39.0
159531,2019,0,1,1,0,3,0,0,1,156500,240.0,0,1,1,208000.0,1,0,0,0,9180.0,0,896,1,1,1,75.24038462,3,1,0,28.0
159532,2019,0,3,1,0,3,0,0,1,776500,360.0,1,1,1,418000.0,1,1,0,1,18420.0,2,561,1,1,1,75.13586957,3,1,1,39.0
159533,2019,0,2,0,2,3,0,0,1,376500,360.0,1,1,1,408000.0,1,1,0,0,5760.0,0,537,0,2,0,92.27941176,0,1,0,39.0
159534,2019,0,3,0,0,2,0,0,1,166500,360.0,1,0,1,228000.0,1,1,0,0,2940.0,1,542,0,2,1,73.02631579,3,1,0,42.0
159535,2019,0,2,0,2,3,0,0,1,326500,360.0,1,1,1,358000.0,1,1,0,0,5760.0,3,812,0,4,1,91.20111732,0,1,0,39.0
159536,2019,0,3,0,1,0,0,0,0,256500,360.0,1,1,1,278000.0,1,1,0,0,4380.0,3,519,0,0,0,92.26618705,0,1,0,40.0
159537,2019,0,1,0,0,2,0,0,1,206500,360.0,1,1,1,268000.0,1,1,0,0,4200.0,1,785,1,3,1,77.05223881,0,1,0,36.0
159538,2019,0,2,0,0,0,0,0,1,266500,360.0,1,1,1,268000.0,1,1,0,0,0.0,0,873,1,0,1,99.44029851,0,1,1,11.0
159539,2019,0,2,0,1,3,0,0,0,466500,360.0,0,1,1,478000.0,1,1,0,0,5940.0,1,524,0,1,1,97.59414226,3,1,1,58.0
159540,2019,0,1,0,0,3,0,0,1,356500,180.0,1,1,1,1328000.0,1,1,0,0,12300.0,0,708,1,2,0,26.84487952,3,1,0,25.0
159541,2019,0,2,0,0,0,0,0,1,426500,360.0,1,1,1,478000.0,1,1,0,0,4680.0,1,714,0,0,0,89.22594142,3,1,0,40.0
159542,2019,0,2,0,0,3,0,0,1,216500,240.0,1,1,1,368000.0,1,1,0,0,5220.0,3,661,1,1,1,58.83152174,0,1,0,40.0
159543,2019,0,1,0,0,3,0,0,1,476500,360.0,1,1,1,1758000.0,1,1,0,0,4740.0,3,845,1,3,0,27.10466439,0,1,0,45.0
159544,2019,0,1,0,0,3,0,0,1,246500,180.0,0,1,1,558000.0,1,1,0,0,5760.0,3,595,1,2,1,44.17562724,0,1,1,37.0
159545,2019,0,2,0,0,2,0,0,1,276500,360.0,1,1,1,348000.0,1,1,0,0,5160.0,0,762,0,1,0,79.45402299,0,1,0,23.0
159546,2019,0,3,0,2,3,0,0,1,236500,360.0,1,1,1,258000.0,1,1,0,0,5760.0,3,829,1,4,1,91.66666667,3,1,0,39.0
159547,2019,0,1,0,0,2,0,0,1,456500,360.0,1,1,1,578000.0,1,1,0,0,10980.0,1,650,1,1,0,78.97923875,0,1,0,39.0
159548,2019,0,3,0,1,2,0,0,0,96500,360.0,1,1,1,138000.0,1,1,0,0,2100.0,1,716,0,3,1,69.92753623,3,1,0,21.0
159549,2019,0,0,1,0,0,0,0,1,196500,360.0,1,1,1,208000.0,1,1,0,0,4920.0,3,729,0,2,1,94.47115385,2,1,0,21.0
159550,2019,0,1,0,0,3,0,0,1,306500,360.0,1,1,1,708000.0,1,1,0,0,7440.0,3,872,1,2,0,43.29096045,2,1,0,22.0
159551,2019,0,0,0,0,3,0,0,1,586500,360.0,1,1,1,738000.0,1,1,0,1,6420.0,3,809,0,1,0,79.47154472,3,1,0,44.0
159552,2019,0,2,0,0,2,0,0,1,116500,180.0,1,1,1,238000.0,1,1,0,0,2880.0,0,849,0,4,1,48.94957983,0,1,0,47.0
159553,2019,0,0,0,0,3,0,0,1,526500,360.0,1,0,1,588000.0,1,1,0,0,6660.0,1,609,0,2,0,89.54081633,0,1,0,44.0
159554,2019,0,3,1,0,0,0,0,1,156500,360.0,1,1,1,258000.0,1,2,0,0,6480.0,0,509,0,3,1,60.65891473,3,1,0,30.0
159555,2019,0,2,1,0,2,0,0,1,636500,360.0,1,1,1,958000.0,1,1,0,0,8100.0,0,874,0,2,1,66.44050104,0,1,1,39.0
159556,2019,0,2,0,2,2,0,0,1,196500,300.0,1,1,1,248000.0,1,1,0,0,4080.0,1,649,0,4,1,79.23387097,0,1,0,36.0
159557,2019,0,1,0,0,2,0,0,1,486500,360.0,1,1,1,928000.0,1,1,0,0,15300.0,0,880,1,2,0,52.42456897,0,1,0,28.0
159558,2019,0,2,0,2,0,0,0,1,146500,360.0,0,1,1,148000.0,1,1,0,0,3540.0,3,604,0,0,1,98.98648649,0,1,0,30.0
159559,2019,0,2,0,0,0,0,0,1,456500,360.0,1,1,1,478000.0,1,1,0,0,6540.0,1,775,0,0,0,95.50209205,0,1,0,36.0
159560,2019,0,2,0,2,0,0,0,1,316500,360.0,1,1,1,368000.0,1,1,0,0,4500.0,1,530,0,1,0,86.00543478,3,1,0,38.0
159561,2019,0,2,0,0,2,0,0,1,606500,360.0,0,1,1,768000.0,1,1,0,0,8220.0,0,629,0,3,0,78.97135417,0,1,1,48.0
159562,2019,0,3,0,0,3,0,0,1,246500,360.0,1,1,0,358000.0,1,1,0,0,4140.0,0,618,0,2,1,68.8547486,3,1,1,45.0
159563,2019,0,3,0,0,3,0,0,1,276500,240.0,1,1,1,348000.0,1,0,0,0,7920.0,3,544,0,2,0,79.45402299,3,1,0,43.0
159564,2019,0,3,0,0,2,0,0,1,206500,360.0,1,1,1,358000.0,1,1,0,0,4560.0,0,843,0,2,1,57.68156425,3,1,0,33.0
159565,2019,0,2,1,0,0,0,0,1,266500,360.0,0,1,1,338000.0,1,1,0,0,4920.0,3,789,0,2,1,78.84615385,0,1,0,42.0
159566,2019,0,2,1,1,0,0,0,0,186500,360.0,1,1,1,178000.0,1,1,0,0,2460.0,0,670,0,5,1,104.7752809,0,1,1,49.0
159567,2019,0,3,1,0,2,0,0,1,316500,360.0,1,1,1,1608000.0,1,1,0,0,13200.0,1,894,0,4,1,19.68283582,3,1,0,20.0
159568,2019,0,3,0,0,3,0,0,1,516500,180.0,1,1,1,1048000.0,1,1,0,0,29460.0,1,708,1,3,1,49.28435115,3,1,0,21.0
159569,2019,0,2,0,0,2,0,0,1,256500,360.0,1,1,1,348000.0,1,1,0,0,4380.0,1,879,0,3,1,73.70689655,0,1,0,36.0
159570,2019,0,2,1,0,0,0,0,1,436500,360.0,1,1,1,488000.0,1,1,0,0,9480.0,0,527,0,1,1,89.44672131,0,1,0,35.0
159571,2019,0,3,0,0,3,0,0,1,286500,360.0,1,1,1,418000.0,1,1,0,0,4680.0,2,663,1,1,0,75.13586957,3,1,1,39.0
159572,2019,0,0,0,2,0,0,0,1,356500,360.0,1,1,1,418000.0,1,1,0,0,5040.0,2,618,1,3,1,75.13586957,0,1,1,39.0
159573,2019,0,0,0,0,3,0,0,1,126500,360.0,1,1,1,558000.0,1,1,0,0,2340.0,3,518,0,3,0,22.6702509,0,1,0,47.0
159574,2019,0,2,0,0,2,0,0,1,96500,180.0,0,1,1,238000.0,1,1,0,0,4320.0,0,797,0,2,1,40.54621849,0,1,0,28.0
159575,2019,0,1,0,0,0,0,0,1,486500,360.0,0,1,1,548000.0,1,1,0,0,7500.0,1,575,1,0,0,88.77737226,0,1,0,42.0
159576,2019,0,0,0,1,2,0,0,0,236500,360.0,1,1,0,328000.0,1,1,0,0,2700.0,3,648,0,1,0,72.10365854,0,1,1,33.0
159577,2019,0,1,0,2,3,0,0,1,606500,360.0,1,1,1,688000.0,1,1,0,0,5760.0,1,516,1,4,0,88.15406977,0,1,0,39.0
159578,2019,0,2,0,0,2,0,0,1,76500,360.0,1,1,1,128000.0,1,1,0,0,840.0,3,745,0,3,1,59.765625,0,1,0,44.0
159579,2019,0,3,0,2,2,0,0,1,166500,360.0,1,1,1,418000.0,1,1,0,0,2340.0,2,855,1,3,1,75.13586957,3,1,1,39.0
159580,2019,1,0,1,0,0,0,0,1,246500,360.0,1,1,1,308000.0,1,1,0,0,6660.0,0,576,0,4,0,80.03246753,3,1,0,38.0
159581,2019,0,0,1,0,2,0,0,1,106500,360.0,1,1,1,418000.0,1,1,0,0,2460.0,2,620,1,1,1,75.13586957,0,1,1,39.0
159582,2019,0,1,0,0,0,0,0,1,246500,360.0,1,1,1,278000.0,1,1,0,0,4200.0,3,739,1,0,0,88.66906475,0,1,0,30.0
159583,2019,0,3,0,0,0,0,0,1,306500,324.0,0,1,1,368000.0,1,1,0,0,5760.0,2,594,1,2,1,83.28804348,3,1,1,39.0
159584,2019,0,0,0,0,0,0,0,1,346500,360.0,1,1,1,468000.0,1,1,0,0,5340.0,3,590,0,1,0,74.03846154,0,1,0,40.0
159585,2019,0,0,0,0,3,0,0,1,286500,360.0,1,1,1,408000.0,1,1,0,0,3540.0,0,519,0,1,1,70.22058824,0,1,0,40.0
159586,2019,0,2,0,0,2,0,0,1,426500,360.0,1,1,1,628000.0,1,1,0,0,7020.0,0,521,0,1,0,67.91401274,3,1,0,41.0
159587,2019,0,2,0,0,0,0,0,1,406500,360.0,0,1,1,508000.0,1,1,0,0,4920.0,0,670,0,0,0,80.01968504,3,1,0,48.0
159588,2019,0,2,0,0,2,0,0,1,506500,360.0,1,1,1,1008000.0,1,2,0,0,24060.0,1,520,0,4,1,50.24801587,0,1,0,47.0
159589,2019,0,2,0,1,2,0,0,0,216500,360.0,1,1,1,268000.0,1,1,0,0,4020.0,0,663,0,3,1,80.78358209,2,1,0,47.0
159590,2019,0,3,1,0,0,0,0,1,336500,360.0,1,1,1,448000.0,1,1,0,0,6600.0,3,703,0,0,1,75.11160714,3,1,0,46.0
159591,2019,0,1,0,1,2,0,0,0,516500,360.0,1,1,1,518000.0,1,1,0,0,8400.0,0,805,1,2,0,99.71042471,0,1,1,60.0
159592,2019,0,1,0,2,2,1,0,1,366500,360.0,1,1,1,418000.0,1,1,0,0,8160.0,0,676,1,3,1,87.67942584,2,1,0,60.0
159593,2019,0,3,0,0,0,0,0,1,96500,360.0,0,1,1,128000.0,1,0,0,0,9840.0,0,854,0,2,1,75.390625,3,1,0,28.0
159594,2019,1,1,1,0,2,0,0,1,696500,360.0,1,1,1,418000.0,1,1,0,0,11880.0,2,792,1,2,1,75.13586957,3,1,1,39.0
159595,2019,0,2,0,0,2,0,0,1,216500,360.0,1,0,1,378000.0,1,1,0,0,8040.0,1,857,0,3,1,57.27513228,3,1,0,20.0
159596,2019,0,2,0,0,2,0,0,1,166500,360.0,1,1,1,208000.0,1,1,0,0,2220.0,3,619,0,6,1,80.04807692,0,1,0,38.0
159597,2019,0,3,0,1,2,0,0,0,116500,360.0,1,0,1,138000.0,1,1,0,0,2520.0,1,692,0,4,1,84.42028986,3,1,0,44.0
159598,2019,1,3,1,0,0,0,0,1,426500,180.0,1,1,1,528000.0,1,1,0,0,13860.0,1,545,0,2,1,80.77651515,3,1,0,31.0
159599,2019,0,0,0,0,3,0,0,1,516500,360.0,1,1,1,758000.0,1,1,0,0,4440.0,3,888,0,6,0,68.13984169,2,1,0,43.0
159600,2019,0,2,0,0,3,0,0,1,156500,360.0,1,1,1,248000.0,1,1,0,0,4260.0,3,766,0,2,1,63.10483871,0,1,0,28.0
159601,2019,0,3,1,0,0,0,0,1,216500,360.0,1,1,1,418000.0,1,1,0,0,3840.0,2,644,1,2,1,75.13586957,3,1,1,39.0
159602,2019,0,2,0,0,2,0,0,1,386500,360.0,1,1,1,458000.0,1,0,0,0,6840.0,1,745,0,1,1,84.38864629,0,1,1,40.0
159603,2019,0,0,0,0,2,0,0,1,526500,360.0,0,1,1,658000.0,1,1,0,0,7440.0,3,579,0,2,0,80.01519757,0,1,0,38.0
159604,2019,0,2,0,0,2,0,0,1,326500,360.0,1,1,1,458000.0,1,1,0,0,3360.0,0,640,1,3,1,71.28820961,0,1,0,43.0
159605,2019,0,3,0,2,2,0,0,1,66500,360.0,1,1,0,418000.0,1,1,0,0,1920.0,2,578,1,3,1,75.13586957,3,1,1,39.0
159606,2019,0,1,1,0,2,0,0,1,366500,360.0,1,1,1,568000.0,1,1,0,0,7440.0,1,709,1,4,0,64.52464789,0,1,0,38.0
159607,2019,0,1,0,0,2,0,0,1,486500,360.0,1,1,1,958000.0,1,1,0,0,9960.0,3,900,1,4,0,50.782881,0,1,0,31.0
159608,2019,0,1,0,2,3,0,0,1,276500,360.0,1,0,1,298000.0,1,1,0,0,5760.0,1,631,1,4,0,92.7852349,0,1,1,39.0
159609,2019,0,3,0,1,2,0,0,0,186500,360.0,1,1,1,178000.0,1,1,0,0,3300.0,3,888,0,0,1,104.7752809,3,1,1,55.0
159610,2019,0,3,0,1,2,0,0,0,476500,360.0,1,0,1,558000.0,1,1,0,0,12000.0,1,887,1,4,1,85.39426523,3,1,1,40.0
159611,2019,0,2,0,1,2,0,0,0,176500,360.0,0,1,1,418000.0,1,1,0,0,2640.0,2,873,1,1,1,75.13586957,0,1,1,39.0
159612,2019,0,2,0,1,0,0,0,0,116500,360.0,1,1,1,128000.0,1,1,0,0,2760.0,1,653,0,0,0,91.015625,0,1,0,30.0
159613,2019,0,3,0,0,2,0,0,1,186500,180.0,1,1,1,258000.0,1,1,0,0,6600.0,3,616,0,4,1,72.28682171,3,1,0,44.0
159614,2019,1,3,0,2,0,0,0,1,666500,360.0,1,1,0,678000.0,1,1,0,0,8520.0,3,862,0,2,0,98.30383481,3,1,1,44.0
159615,2019,0,1,0,0,3,0,0,1,306500,360.0,1,1,1,418000.0,1,1,0,0,5520.0,0,876,1,0,1,73.32535885,0,1,0,49.0
159616,2019,0,2,1,1,2,0,0,0,146500,360.0,1,1,1,1468000.0,1,1,0,0,1500.0,0,657,0,4,0,9.979564033,0,1,1,45.0
159617,2019,0,0,1,0,2,0,0,1,366500,360.0,1,1,1,418000.0,1,1,0,0,9360.0,2,598,1,1,1,75.13586957,3,1,1,39.0
159618,2019,0,0,0,1,0,0,0,0,426500,360.0,0,1,1,438000.0,1,1,0,0,1680.0,1,605,0,1,0,97.37442922,0,1,1,45.0
159619,2019,0,0,0,1,2,0,0,0,86500,360.0,1,1,1,118000.0,1,1,0,0,1560.0,0,835,0,2,1,73.30508475,2,1,0,46.0
159620,2019,1,1,0,2,3,0,0,1,556500,360.0,1,1,1,578000.0,1,1,0,0,5760.0,0,569,1,1,0,96.28027682,3,1,0,39.0
159621,2019,0,2,0,1,2,0,0,0,336500,360.0,1,1,1,398000.0,1,1,0,0,5880.0,3,592,0,1,1,84.54773869,0,1,0,52.0
159622,2019,0,2,0,0,0,0,0,1,176500,360.0,1,1,1,418000.0,1,2,0,0,10680.0,2,785,1,2,1,75.13586957,0,1,1,39.0
159623,2019,0,2,0,1,2,0,0,0,76500,360.0,1,1,1,108000.0,1,1,0,0,2520.0,3,838,0,2,1,70.83333333,0,1,0,13.0
159624,2019,0,3,0,0,2,0,0,1,106500,360.0,1,1,1,418000.0,1,1,0,0,3960.0,2,783,1,4,1,75.13586957,3,1,1,39.0
159625,2019,0,3,0,0,2,0,0,1,126500,360.0,1,1,1,258000.0,1,1,0,0,5400.0,3,662,1,4,1,49.03100775,3,1,0,7.0
159626,2019,0,3,0,0,3,0,0,1,446500,360.0,1,1,1,1008000.0,1,1,0,0,6960.0,1,617,1,6,0,44.29563492,3,1,0,42.0
159627,2019,0,2,0,0,0,0,0,1,316500,360.0,1,1,0,418000.0,1,1,0,0,2880.0,2,667,1,0,0,75.13586957,0,1,1,39.0
159628,2019,0,3,0,1,3,0,0,0,106500,360.0,1,1,1,108000.0,1,1,0,0,1680.0,0,621,0,3,1,98.61111111,3,1,1,32.0
159629,2019,0,3,0,0,2,0,0,1,156500,360.0,1,1,1,258000.0,1,2,0,0,10680.0,3,725,1,1,1,60.65891473,3,1,0,42.0
159630,2019,0,3,0,0,3,0,0,1,656500,240.0,1,1,1,1108000.0,1,2,0,0,13320.0,3,592,1,4,1,59.25090253,3,1,0,42.0
159631,2019,0,1,0,1,2,0,0,0,86500,360.0,1,1,1,108000.0,1,1,0,0,1740.0,1,689,1,4,1,80.09259259,0,1,0,51.0
159632,2019,0,0,0,0,2,0,0,1,106500,360.0,1,1,1,148000.0,1,1,0,0,1500.0,3,573,0,3,1,71.95945946,0,1,0,41.0
159633,2019,0,2,0,0,3,0,0,1,476500,348.0,1,1,1,418000.0,1,1,0,0,9300.0,2,819,1,1,0,75.13586957,3,1,1,39.0
159634,2019,0,0,0,0,2,0,0,1,196500,360.0,0,1,1,258000.0,1,1,0,0,3840.0,1,869,1,6,1,76.1627907,0,1,0,42.0
159635,2019,1,1,0,2,3,0,0,1,546500,360.0,1,1,1,418000.0,1,1,0,0,0.0,2,630,1,1,1,75.13586957,0,1,1,39.0
159636,2019,0,3,1,1,2,0,0,0,196500,360.0,1,1,1,238000.0,1,1,0,0,2040.0,1,798,0,3,1,82.56302521,3,1,0,57.0
159637,2019,0,1,0,0,2,0,0,1,446500,360.0,1,1,1,558000.0,1,1,0,0,9780.0,3,787,1,2,0,80.01792115,0,1,0,34.0
159638,2019,0,1,0,1,0,0,0,0,196500,360.0,1,1,1,198000.0,1,1,0,0,5160.0,0,558,1,4,1,99.24242424,0,1,0,51.0
159639,2019,0,3,0,0,3,0,0,1,416500,180.0,1,1,1,538000.0,1,1,0,0,11220.0,3,582,0,3,1,77.41635688,3,1,1,29.0
159640,2019,0,1,0,0,3,0,0,1,526500,360.0,0,1,1,578000.0,1,1,0,0,6360.0,0,716,1,3,0,91.0899654,0,1,0,47.0
159641,2019,0,1,0,0,1,0,0,1,226500,360.0,1,1,1,288000.0,1,1,0,0,5760.0,1,848,1,3,1,78.64583333,0,1,0,45.0
159642,2019,0,2,0,2,2,0,0,1,316500,360.0,1,1,1,378000.0,1,1,0,0,3840.0,0,640,0,2,1,83.73015873,0,1,0,48.0
159643,2019,0,1,1,0,0,0,0,1,146500,360.0,1,1,1,208000.0,1,2,0,0,6180.0,3,570,1,4,1,70.43269231,0,1,1,47.0
159644,2019,0,0,0,0,2,0,0,1,456500,360.0,1,0,1,758000.0,1,1,0,0,6540.0,0,635,0,2,0,60.22427441,0,1,0,36.0
159645,2019,0,2,1,1,3,0,0,0,256500,360.0,1,1,1,418000.0,1,1,0,0,0.0,2,641,1,0,1,75.13586957,0,1,1,39.0
159646,2019,0,3,1,0,2,0,0,1,266500,360.0,1,1,1,358000.0,1,1,0,0,4560.0,1,624,0,1,1,74.44134078,3,1,1,25.0
159647,2019,0,1,0,2,2,0,0,1,556500,360.0,1,1,1,548000.0,1,1,0,0,5700.0,0,739,1,4,1,101.5510949,1,1,1,52.0
159648,2019,0,2,0,2,3,0,0,1,396500,360.0,1,1,1,428000.0,1,1,0,0,5760.0,3,546,0,0,0,92.64018692,0,1,0,39.0
159649,2019,0,1,0,0,3,0,0,1,276500,240.0,1,1,1,388000.0,1,0,0,0,9840.0,1,591,1,2,0,71.2628866,0,1,0,29.0
159650,2019,0,0,0,0,2,0,0,1,216500,360.0,1,1,1,658000.0,1,1,0,0,3540.0,1,548,0,3,1,32.90273556,0,1,0,45.0
159651,2019,0,2,0,0,2,0,0,1,426500,360.0,1,1,1,988000.0,1,1,0,0,6900.0,3,713,0,0,0,43.16801619,3,1,0,28.0
159652,2019,0,1,0,0,2,0,0,1,196500,360.0,1,1,1,248000.0,1,1,0,0,7860.0,0,520,1,3,1,79.23387097,0,1,0,34.0
159653,2019,0,1,0,0,3,0,0,1,276500,360.0,1,1,1,378000.0,1,1,0,0,11640.0,1,755,1,2,1,73.14814815,3,1,0,9.0
159654,2019,1,2,1,0,3,0,0,1,486500,360.0,1,1,1,418000.0,1,1,0,0,6240.0,2,559,1,4,1,75.13586957,3,1,1,39.0
159655,2019,0,1,0,0,0,0,0,1,286500,360.0,1,1,1,328000.0,1,1,0,0,9300.0,1,808,1,1,1,87.34756098,0,1,0,45.0
159656,2019,0,3,0,1,3,0,0,0,546500,360.0,1,0,1,418000.0,1,1,0,0,9180.0,2,779,1,3,1,75.13586957,3,1,1,39.0
159657,2019,0,0,0,0,3,0,0,1,246500,360.0,0,1,1,418000.0,1,1,0,0,5100.0,1,660,0,2,0,58.97129187,2,1,0,25.0
159658,2019,0,3,0,0,2,0,0,1,436500,360.0,1,1,1,758000.0,1,1,0,0,9000.0,3,868,0,4,1,57.58575198,3,1,0,29.0
159659,2019,0,3,0,0,3,0,0,1,206500,300.0,0,1,1,218000.0,1,1,0,0,5700.0,0,585,0,3,1,94.72477064,3,1,1,40.0
159660,2019,0,1,0,0,3,0,0,1,336500,360.0,1,1,1,388000.0,1,1,0,0,8700.0,1,799,1,1,0,86.72680412,0,1,0,25.0
159661,2019,0,1,0,1,0,0,0,0,406500,360.0,0,1,1,418000.0,1,1,0,0,6120.0,2,806,1,1,0,75.13586957,3,1,1,39.0
159662,2019,0,3,0,0,1,0,0,1,156500,360.0,1,1,1,278000.0,1,1,0,0,1920.0,0,618,0,3,1,56.29496403,3,1,0,41.0
159663,2019,0,0,0,0,3,0,0,1,276500,360.0,1,1,1,348000.0,1,1,0,0,3000.0,0,723,0,0,1,79.45402299,0,1,0,39.0
159664,2019,0,2,0,0,0,0,0,1,676500,360.0,1,1,1,758000.0,1,1,0,0,8700.0,3,520,0,1,0,89.24802111,3,1,0,38.0
159665,2019,0,1,0,0,3,0,0,1,266500,360.0,1,1,1,1108000.0,1,1,0,0,8640.0,0,623,1,1,0,24.05234657,0,1,0,43.0
159666,2019,0,1,0,0,3,0,0,1,596500,360.0,1,1,1,688000.0,1,1,0,0,9900.0,3,692,1,0,0,86.7005814,0,1,0,22.0
159667,2019,0,3,0,0,0,0,0,1,196500,360.0,1,1,1,258000.0,1,1,0,0,1860.0,0,832,0,3,1,76.1627907,3,1,0,41.0
159668,2019,0,1,0,0,1,0,0,1,476500,360.0,1,0,1,418000.0,1,1,0,0,5820.0,2,784,1,3,1,75.13586957,0,1,1,39.0
159669,2019,0,0,0,0,0,1,0,1,676500,360.0,1,1,1,718000.0,1,1,0,0,7440.0,0,898,0,1,0,94.22005571,0,1,0,47.0
159670,2019,0,1,0,0,3,1,0,1,476500,360.0,1,1,1,658000.0,1,1,0,0,7920.0,3,691,1,1,1,72.41641337,3,1,0,37.0
159671,2019,0,0,0,0,0,0,0,1,166500,360.0,1,1,1,168000.0,1,1,0,0,2640.0,1,593,0,2,1,99.10714286,0,1,1,34.0
159672,2019,0,1,0,0,3,0,0,1,156500,180.0,1,1,1,218000.0,1,1,0,0,10500.0,3,679,1,1,1,71.78899083,0,1,0,7.0
159673,2019,0,0,0,0,3,0,0,1,646500,360.0,1,1,1,418000.0,1,1,0,0,8820.0,2,806,1,0,0,75.13586957,0,1,1,39.0
159674,2019,0,0,0,0,0,0,0,1,326500,360.0,1,1,1,388000.0,1,1,0,0,4620.0,3,514,0,2,0,84.14948454,0,1,0,40.0
159675,2019,0,3,0,0,3,0,0,1,286500,360.0,1,1,1,398000.0,1,1,0,0,3660.0,1,782,0,3,1,71.98492462,3,1,0,45.0
159676,2019,0,2,0,1,0,0,0,0,296500,360.0,1,1,1,298000.0,1,1,0,0,3420.0,1,517,0,0,0,99.4966443,0,1,0,56.0
159677,2019,0,1,0,0,3,0,0,1,456500,360.0,1,1,0,958000.0,1,1,0,0,5940.0,3,651,1,6,1,47.65135699,0,1,0,48.0
159678,2019,0,1,1,0,3,0,0,1,246500,180.0,1,1,1,418000.0,1,1,0,0,8340.0,2,754,1,6,1,75.13586957,0,1,1,39.0
159679,2019,0,3,0,0,2,0,0,1,306500,360.0,1,1,1,478000.0,1,1,0,0,3000.0,0,884,0,2,1,64.12133891,3,1,1,45.0
159680,2019,0,3,1,1,2,0,0,0,246500,360.0,1,1,1,338000.0,1,1,0,0,5400.0,3,628,1,4,1,72.92899408,3,1,0,38.0
