id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1,ltv_band,income_loan_ratio,credit_risk_score,property_loan_gap,high_risk_flag
152987,2019,0,1,0,2,3,0,0,1,196500,360.0,1,1,1,228000.0,1,1,0,0,5760.0,3,606,1,1,1,86.18421053,3,1,0,39.0,2,34.1086616906787,0.0,31500.0,1
152988,2019,0,0,0,1,2,0,0,0,346500,360.0,1,1,1,658000.0,1,1,0,0,6000.0,1,680,0,2,0,52.65957447,0,1,0,40.0,0,57.74037660389935,0.0,311500.0,1
152989,2019,0,3,0,0,2,0,0,1,96500,360.0,1,1,1,168000.0,1,0,0,0,3720.0,1,678,0,3,1,57.44047619,3,1,0,49.0,0,25.933888739586134,0.0,71500.0,1
152990,2019,0,0,0,0,2,1,0,1,706500,360.0,1,1,1,1628000.0,1,0,0,1,4560.0,0,525,0,4,0,43.3968059,0,1,0,38.0,0,154.9002411751809,0.0,921500.0,1
152991,2019,0,0,0,1,2,0,0,0,296500,324.0,0,1,1,338000.0,1,1,0,0,5580.0,1,765,0,4,1,87.72189349,2,1,0,43.0,2,53.126679806486294,0.0,41500.0,1
152992,2019,0,3,0,0,3,0,0,1,386500,180.0,1,1,1,488000.0,1,1,0,0,22800.0,1,717,0,3,1,79.20081967,3,1,0,21.0,2,16.95101092057366,18.69,101500.0,1
152993,2019,0,1,0,0,0,0,0,1,726500,360.0,1,1,1,418000.0,1,1,0,0,4320.0,2,729,1,1,0,75.13586957,2,1,1,39.0,2,168.13237676463783,0.0,-308500.0,1
152994,2019,0,2,0,2,2,1,0,1,186500,360.0,1,1,1,188000.0,1,1,0,0,4800.0,0,690,0,4,1,99.20212766,0,1,0,61.0,3,38.846073734638615,0.0,1500.0,1
152995,2019,0,1,0,0,2,0,0,1,266500,360.0,1,0,1,668000.0,1,1,0,0,8400.0,0,857,1,2,0,39.89520958,0,1,0,39.0,0,31.722413998333533,9.42,401500.0,1
152996,2019,1,1,0,2,0,0,0,1,706500,324.0,0,1,1,778000.0,1,1,0,0,19980.0,3,537,1,1,1,90.80976864,0,1,0,20.0,3,35.35859066112807,0.0,71500.0,1
152997,2019,0,1,0,0,2,0,0,1,256500,360.0,1,1,1,508000.0,1,1,0,0,7500.0,1,843,1,2,0,50.49212598,0,1,0,14.0,0,34.19544060791895,5.09,251500.0,1
152998,2019,0,2,0,0,0,0,0,1,466500,360.0,1,1,1,618000.0,1,1,0,0,21360.0,0,627,1,2,1,75.48543689,0,1,1,12.0,2,21.838865221665653,4.06,151500.0,1
152999,2019,0,2,0,0,0,1,0,1,286500,180.0,1,1,1,358000.0,1,2,0,0,14100.0,3,540,0,1,1,80.02793296,0,1,0,36.0,2,20.317707963974186,0.0,71500.0,1
153000,2019,0,1,0,0,0,0,0,1,136500,360.0,1,1,1,168000.0,1,1,0,0,2280.0,0,732,1,6,1,81.25,0,1,1,41.0,2,59.84217448487505,0.0,31500.0,1
153001,2019,0,0,0,0,0,0,0,1,426500,360.0,0,1,1,418000.0,1,1,0,0,7740.0,2,617,1,2,0,75.13586957,0,1,1,39.0,2,55.096240795762824,0.0,-8500.0,1
153002,2019,0,1,0,1,3,0,0,0,56500,360.0,1,1,1,138000.0,1,1,0,0,2160.0,0,741,1,1,1,40.94202899,0,1,0,12.0,0,26.145303100416474,15.65,81500.0,1
153003,2019,0,2,1,0,0,0,0,1,176500,180.0,1,1,1,198000.0,1,1,0,0,5400.0,1,525,0,2,1,89.14141414,0,1,0,39.0,2,32.679133493797444,0.0,21500.0,1
153004,2019,0,3,0,1,3,0,0,0,346500,360.0,1,1,1,418000.0,1,1,0,0,0.0,2,513,1,1,1,75.13586957,3,1,1,39.0,2,346500.0,0.0,71500.0,1
153005,2019,0,0,0,0,3,0,0,1,496500,360.0,1,1,1,898000.0,1,1,0,0,7620.0,1,735,0,2,0,55.28953229,0,1,0,34.0,0,65.1489305865372,0.0,401500.0,1
153006,2019,0,0,0,0,3,0,0,1,406500,360.0,1,1,1,538000.0,1,1,0,0,5940.0,1,671,0,1,0,75.55762082,0,1,0,37.0,2,68.4228244403299,0.0,131500.0,1
153007,2019,0,3,0,0,2,0,0,1,486500,360.0,1,1,1,758000.0,1,1,0,0,16320.0,3,606,0,2,1,64.18205805,3,1,0,44.0,1,29.808222535383862,0.0,271500.0,1
153008,2019,0,3,0,0,2,0,0,1,126500,360.0,1,1,1,198000.0,1,1,0,0,2280.0,0,860,0,3,1,63.88888889,3,1,0,46.0,1,55.45813239807102,0.0,71500.0,1
153009,2019,0,3,0,2,0,0,0,1,266500,360.0,1,1,1,258000.0,1,1,0,0,4080.0,0,574,0,0,1,103.2945736,3,1,0,38.0,4,65.30262190639549,0.0,-8500.0,1
153010,2019,0,2,0,0,3,0,0,1,236500,324.0,1,1,1,408000.0,1,1,0,0,6060.0,3,788,0,6,1,57.96568627,0,1,0,29.0,0,39.01996370235935,0.0,171500.0,1
153011,2019,0,1,0,0,0,0,0,1,446500,360.0,1,1,1,468000.0,1,1,0,0,4020.0,0,883,1,1,0,95.40598291,3,1,1,55.0,3,111.04202934593384,0.0,21500.0,1
153012,2019,0,1,0,0,3,0,0,1,486500,180.0,1,1,1,1128000.0,1,1,0,0,6660.0,3,810,1,3,0,43.12943262,2,1,0,43.0,0,73.03708151929139,0.0,641500.0,1
153013,2019,0,2,0,0,2,0,0,1,216500,180.0,1,1,1,298000.0,1,1,0,0,4320.0,0,760,0,3,1,72.65100671,0,1,0,44.0,1,50.10414255959269,0.0,81500.0,1
153014,2019,0,0,0,0,3,0,0,1,296500,360.0,1,1,0,348000.0,1,1,0,0,4260.0,3,857,1,0,1,85.20114943,0,1,1,31.0,2,69.58460455292185,0.0,51500.0,1
153015,2019,0,3,0,2,2,0,0,1,136500,360.0,1,1,1,158000.0,1,1,0,0,3420.0,3,733,0,2,1,86.39240506,3,1,1,58.0,2,39.900613855597776,0.0,21500.0,1
153016,2019,0,2,0,0,3,0,0,1,356500,360.0,1,0,1,448000.0,1,1,0,0,3780.0,0,606,0,0,1,79.57589286,0,1,0,48.0,2,94.28722560169267,0.0,91500.0,1
153017,2019,0,2,0,0,2,0,0,1,306500,360.0,0,1,1,398000.0,1,1,0,0,9780.0,3,645,0,3,0,77.01005025,2,1,0,27.0,2,31.33626418566609,0.0,91500.0,1
153018,2019,0,1,0,0,0,1,0,1,356500,240.0,1,1,1,478000.0,1,1,0,0,17460.0,1,512,1,0,0,74.58158996,2,1,0,29.0,1,20.416929156405704,0.0,121500.0,1
153019,2019,0,2,0,2,2,0,0,1,186500,360.0,1,1,1,188000.0,1,1,0,0,4800.0,0,532,0,2,1,99.20212766,0,1,0,34.0,3,38.846073734638615,0.0,1500.0,1
153020,2019,0,2,0,0,2,0,0,1,276500,360.0,1,1,1,418000.0,1,1,0,0,7740.0,0,817,0,4,1,66.14832536,0,1,1,32.0,1,35.71889936700685,0.0,141500.0,1
153021,2019,0,0,1,0,0,0,0,1,246500,360.0,1,1,1,298000.0,1,1,0,0,5880.0,0,882,0,3,0,82.71812081,2,1,0,48.0,2,41.91464036728448,0.0,51500.0,1
153022,2019,0,0,0,2,3,0,0,1,346500,360.0,1,1,1,588000.0,1,1,0,0,2280.0,1,756,0,3,1,58.92857143,0,1,1,8.0,0,151.90705830775974,0.0,241500.0,1
153023,2019,0,2,0,0,2,0,0,1,506500,360.0,1,1,1,618000.0,1,1,0,0,9600.0,1,727,1,3,1,81.9579288,3,1,1,36.0,2,52.75492136235809,0.0,111500.0,1
153024,2019,1,3,1,0,0,0,0,1,846500,360.0,1,1,1,1058000.0,1,1,0,0,17040.0,1,618,1,2,1,80.0094518,3,1,0,39.0,2,49.674314887623964,0.0,211500.0,1
153025,2019,0,1,0,0,2,0,0,1,196500,360.0,1,1,1,288000.0,1,1,0,0,7080.0,3,697,1,4,1,68.22916667,0,1,0,23.0,1,27.75031775172998,0.0,91500.0,1
153026,2019,0,1,0,0,2,0,0,1,326500,180.0,1,1,1,418000.0,1,1,0,0,8940.0,3,765,1,1,1,78.11004785,0,1,0,43.0,2,36.51716810200201,0.0,91500.0,1
153027,2019,0,2,0,1,2,0,0,0,76500,180.0,1,1,1,118000.0,1,1,0,0,2820.0,0,637,1,3,1,64.83050847,0,1,0,46.0,1,27.118043247075505,0.0,41500.0,1
153028,2019,0,3,0,1,2,0,0,0,266500,360.0,1,1,1,318000.0,1,1,0,0,6120.0,0,676,1,1,1,83.80503145,3,1,0,46.0,2,43.53863747753635,0.0,51500.0,1
153029,2019,0,1,1,0,2,0,0,1,376500,360.0,1,1,1,548000.0,1,1,0,0,11100.0,3,705,1,3,0,68.70437956,0,1,0,31.0,1,33.915863435726514,0.0,171500.0,1
153030,2019,0,2,0,2,3,0,0,1,336500,360.0,1,1,1,358000.0,1,1,0,0,5760.0,1,821,0,1,0,93.99441341,3,1,0,39.0,3,58.40999826419024,0.0,21500.0,1
153031,2019,0,0,0,0,2,0,0,1,126500,360.0,1,1,1,278000.0,1,1,0,0,1860.0,0,590,0,1,1,45.50359712,0,1,0,37.0,0,67.97420741536808,0.0,151500.0,1
153032,2019,0,2,1,2,3,0,0,1,446500,360.0,1,1,1,458000.0,1,1,0,0,5760.0,0,770,0,2,0,97.48908297,3,1,0,39.0,3,77.50390557194932,0.0,11500.0,1
153033,2019,0,1,0,0,0,0,0,1,136500,360.0,1,1,1,148000.0,1,2,0,0,8580.0,0,511,1,1,1,92.22972973,3,1,0,30.0,3,15.907236918774036,0.0,11500.0,1
153034,2019,0,2,0,0,3,0,0,1,196500,360.0,1,1,1,268000.0,1,2,0,0,10740.0,0,852,1,4,1,73.32089552,0,1,0,12.0,1,18.29438599757937,31.22,71500.0,1
153035,2019,1,2,0,0,3,0,0,1,2626500,360.0,1,1,1,418000.0,1,1,0,0,32940.0,2,764,1,3,1,75.13586957,0,1,1,39.0,2,79.73346285783674,0.0,-2208500.0,1
153036,2019,1,2,0,0,2,0,0,1,296500,360.0,1,1,1,378000.0,1,1,0,0,6660.0,1,743,0,3,0,78.43915344,3,1,0,45.0,2,44.51283591052395,0.0,81500.0,1
153037,2019,0,2,0,0,2,0,0,1,296500,360.0,1,1,1,448000.0,1,1,0,0,6420.0,1,763,0,1,0,66.18303571,3,1,0,37.0,1,46.17660800498365,0.0,151500.0,1
153038,2019,0,1,0,2,2,0,0,1,706500,360.0,1,1,1,418000.0,1,1,0,0,7680.0,2,874,1,3,1,75.13586957,2,1,1,39.0,2,91.98021091003775,0.0,-288500.0,1
153039,2019,0,3,0,0,2,0,0,1,186500,360.0,1,1,1,228000.0,1,1,0,0,8460.0,0,752,1,4,1,81.79824561,3,1,0,36.0,2,22.042311783477132,7.75,41500.0,1
153040,2019,0,2,0,1,3,0,0,0,186500,360.0,0,1,1,218000.0,1,1,0,0,4560.0,0,612,0,1,1,85.55045872,0,1,0,53.0,2,40.89015566761675,0.0,31500.0,1
153041,2019,0,1,1,1,2,0,0,0,296500,360.0,1,1,1,388000.0,1,1,0,0,6720.0,0,822,1,3,1,76.41752577,0,1,0,30.0,2,44.115459009076034,0.0,91500.0,1
153042,2019,0,3,0,0,2,0,0,1,256500,360.0,1,1,1,428000.0,1,1,0,0,4860.0,3,624,0,4,1,59.92990654,3,1,0,33.0,0,52.7669203867517,0.0,171500.0,1
153043,2019,0,3,0,0,0,0,0,1,646500,360.0,1,1,1,678000.0,1,1,0,0,10140.0,0,802,0,1,1,95.3539823,3,1,0,44.0,3,63.75110935805147,0.0,31500.0,1
153044,2019,0,3,1,0,0,0,0,1,206500,360.0,1,1,1,218000.0,1,1,0,0,5100.0,3,690,1,1,1,94.72477064,3,1,0,44.0,3,40.482258380709666,0.0,11500.0,1
153045,2019,0,3,0,2,2,0,0,1,476500,360.0,1,1,1,778000.0,1,1,0,0,4920.0,0,684,1,1,1,61.24678663,3,1,0,48.0,1,96.8299126193863,0.0,301500.0,1
153046,2019,0,3,0,1,2,0,0,0,116500,360.0,1,1,1,138000.0,1,1,0,0,2820.0,3,576,0,4,1,84.42028986,3,1,1,44.0,2,41.2974122651542,0.0,21500.0,1
153047,2019,0,2,0,0,2,0,0,1,236500,360.0,1,1,1,318000.0,1,1,0,0,5880.0,0,875,1,6,1,74.37106918,3,1,0,48.0,1,40.214249277333785,0.0,81500.0,1
153048,2019,0,0,0,0,3,0,0,1,396500,360.0,1,1,1,418000.0,1,1,0,0,9360.0,2,625,1,2,0,75.13586957,3,1,1,39.0,2,42.356585834846705,0.0,21500.0,1
153049,2019,0,3,0,1,3,0,0,0,146500,360.0,1,1,1,168000.0,1,1,0,0,5760.0,3,624,0,1,1,87.20238095,3,1,1,39.0,2,25.429612914424577,0.0,21500.0,1
153050,2019,0,0,0,0,0,0,0,1,316500,360.0,0,1,1,418000.0,1,1,0,0,4620.0,2,850,1,0,1,75.13586957,3,1,1,39.0,2,68.49166847002813,0.0,101500.0,1
153051,2019,0,2,1,0,2,0,0,1,236500,276.0,1,1,1,308000.0,1,1,0,0,14100.0,3,520,0,3,1,76.78571429,0,1,0,13.0,2,16.771860151762287,4.37,71500.0,1
153052,2019,0,3,0,0,3,0,0,1,236500,324.0,1,1,1,268000.0,1,1,0,0,5400.0,0,511,0,4,1,88.24626866,3,1,0,46.0,2,43.788187372708755,0.0,31500.0,1
153053,2019,0,1,0,2,2,0,0,1,396500,360.0,1,1,1,418000.0,1,1,0,0,4320.0,2,649,1,4,0,75.13586957,3,1,1,39.0,2,91.76116639666743,0.0,21500.0,1
153054,2019,0,2,0,0,3,0,0,1,406500,360.0,1,1,1,438000.0,1,1,0,0,9000.0,1,603,0,3,1,92.80821918,0,1,1,36.0,3,45.16164870569936,0.0,31500.0,1
153055,2019,0,0,1,1,2,0,0,0,336500,360.0,1,1,1,398000.0,1,1,0,0,3240.0,0,669,0,2,1,84.54773869,0,1,0,55.0,2,103.82597963591485,0.0,61500.0,1
153056,2019,1,3,0,0,2,0,0,1,1006500,360.0,0,1,1,2058000.0,1,1,0,0,12540.0,0,570,0,4,1,48.90670554,3,1,0,38.0,0,80.25675783430349,0.0,1051500.0,1
153057,2019,0,2,0,0,2,0,0,1,346500,360.0,1,1,1,478000.0,1,0,0,0,5880.0,3,639,0,1,0,72.48953975,3,1,0,49.0,1,58.91855126679136,0.0,131500.0,1
153058,2019,0,2,0,0,0,0,0,1,76500,360.0,1,1,1,128000.0,1,1,0,0,2040.0,1,844,0,5,1,59.765625,0,1,1,23.0,0,37.481626653601175,0.0,51500.0,1
153059,2019,0,2,0,0,3,0,0,1,356500,360.0,1,1,1,458000.0,1,1,0,2,5880.0,1,617,0,2,0,77.83842795,0,1,1,41.0,2,60.61894235674205,0.0,101500.0,1
153060,2019,0,3,0,0,2,0,0,1,276500,360.0,1,1,1,508000.0,1,1,0,0,4740.0,1,887,0,3,1,54.42913386,3,1,0,44.0,0,58.32102931870914,0.0,231500.0,1
153061,2019,0,3,0,0,1,0,0,1,176500,360.0,1,1,1,498000.0,1,0,0,0,3240.0,0,832,0,3,1,35.44176707,3,1,1,37.0,0,54.45850046282012,0.0,321500.0,1
153062,2019,0,1,0,0,3,1,0,1,486500,360.0,1,1,1,418000.0,1,1,0,0,10680.0,2,620,1,1,1,75.13586957,0,1,1,39.0,2,45.548169647036794,0.0,-68500.0,1
153063,2019,0,1,0,2,0,0,0,1,556500,360.0,1,1,1,548000.0,1,1,0,0,7560.0,0,684,1,1,0,101.5510949,3,1,0,55.0,4,73.60137547943394,0.0,-8500.0,1
153064,2019,0,2,0,0,2,0,0,1,156500,360.0,1,1,1,208000.0,1,0,0,0,6420.0,0,500,0,1,1,75.24038462,0,1,0,41.0,2,24.37315059959508,0.0,51500.0,1
153065,2019,0,1,0,0,2,0,0,1,226500,360.0,1,1,1,288000.0,1,1,0,0,7620.0,1,894,1,2,1,78.64583333,0,1,0,31.0,2,29.720509119538118,6.59,61500.0,1
153066,2019,0,1,0,0,3,0,0,1,236500,360.0,1,1,0,978000.0,1,0,0,0,8220.0,0,869,1,6,1,24.18200409,3,1,0,30.0,0,28.767789806592873,22.88,741500.0,1
153067,2019,0,2,0,1,0,0,0,0,136500,324.0,0,1,1,148000.0,1,1,0,0,2220.0,3,617,1,0,1,92.22972973,0,1,0,49.0,3,61.45880234128771,0.0,11500.0,1
153068,2019,1,1,0,0,3,0,0,1,766500,360.0,1,1,1,1128000.0,1,1,0,0,14220.0,0,875,1,2,0,67.95212766,2,1,0,22.0,1,53.899163209338305,0.0,361500.0,1
153069,2019,0,1,0,0,3,0,0,1,526500,360.0,1,1,1,418000.0,1,1,0,0,14280.0,2,740,1,1,0,75.13586957,0,1,1,39.0,2,36.867166164834394,0.0,-108500.0,1
153070,2019,0,0,0,2,3,0,0,1,166500,360.0,1,1,1,178000.0,1,1,0,0,5760.0,3,696,0,4,1,93.53932584,0,1,0,39.0,3,28.901232424926228,0.0,11500.0,1
153071,2019,0,0,0,1,2,0,0,0,86500,180.0,1,1,1,118000.0,1,1,0,0,3180.0,3,530,0,4,1,73.30508475,0,1,0,32.0,1,27.192706696007544,0.0,31500.0,1
153072,2019,0,3,0,0,2,0,0,1,456500,180.0,1,1,1,578000.0,1,1,0,0,19860.0,0,797,1,1,1,78.97923875,3,1,0,42.0,2,22.98474397059564,9.39,121500.0,1
153073,2019,1,1,1,0,0,0,0,1,476500,360.0,1,1,1,418000.0,1,1,0,0,14400.0,2,746,1,2,0,75.13586957,3,1,1,39.0,2,33.08798000138879,0.0,-58500.0,1
153074,2019,0,0,0,0,3,0,0,1,356500,360.0,1,1,1,418000.0,1,1,0,0,5160.0,2,899,1,3,1,75.13586957,3,1,1,39.0,2,69.07576051152877,0.0,61500.0,1
153075,2019,0,1,0,0,2,0,0,1,346500,360.0,1,1,1,578000.0,1,1,0,1,3480.0,1,520,1,1,1,59.94809689,2,1,0,46.0,0,99.5403619649526,0.0,231500.0,1
153076,2019,1,3,0,0,2,0,0,1,176500,360.0,1,1,1,238000.0,1,1,0,0,2820.0,3,773,0,3,1,74.15966387,3,1,0,44.0,1,62.56646579227225,0.0,61500.0,1
153077,2019,0,1,0,1,2,0,0,0,216500,360.0,1,1,1,288000.0,1,1,0,0,1140.0,0,811,1,1,1,75.17361111,2,1,1,24.0,2,189.7458369851008,0.0,71500.0,1
153078,2019,0,1,0,0,2,0,0,1,206500,144.0,1,0,1,418000.0,1,1,0,0,9360.0,2,781,1,3,1,75.13586957,3,1,1,39.0,2,22.059609016130754,11.62,211500.0,1
153079,2019,0,1,0,0,0,0,0,1,436500,360.0,0,1,1,478000.0,1,2,0,0,13860.0,0,648,1,3,1,91.31799163,3,1,0,37.0,3,31.491234398672535,0.0,41500.0,1
153080,2019,0,1,1,0,2,0,0,1,456500,360.0,1,1,1,808000.0,1,1,0,0,9420.0,0,887,1,3,0,56.49752475,0,1,0,47.0,0,48.4555779641227,0.0,351500.0,1
153081,2019,0,2,1,0,2,0,0,1,126500,360.0,1,1,1,298000.0,1,1,0,0,4560.0,3,683,0,1,1,42.44966443,0,1,0,9.0,0,27.73514580135935,7.61,171500.0,1
153082,2019,0,3,0,0,3,0,0,1,306500,300.0,0,1,1,478000.0,1,1,0,0,3240.0,3,517,0,6,1,64.12133891,3,1,1,41.0,1,94.56957729095959,0.0,171500.0,1
153083,2019,0,3,0,2,2,0,0,1,316500,360.0,1,1,1,328000.0,1,1,0,0,6540.0,3,824,1,2,1,96.49390244,3,1,0,29.0,3,48.38709677419355,0.0,11500.0,1
153084,2019,0,0,0,0,2,0,0,1,396500,360.0,1,1,1,418000.0,1,1,0,0,4920.0,2,804,1,0,0,75.13586957,0,1,1,39.0,2,80.57305425726479,0.0,21500.0,1
153085,2019,1,1,0,0,3,0,0,1,446500,360.0,1,1,1,858000.0,1,1,0,0,7620.0,3,668,1,2,0,52.03962704,0,1,0,37.0,0,58.58811179635219,0.0,411500.0,1
153086,2019,0,1,0,1,3,0,0,0,566500,360.0,1,1,1,718000.0,1,1,0,0,5760.0,1,517,1,3,1,78.89972145,0,1,0,39.0,2,98.33362263495921,0.0,151500.0,1
153087,2019,0,1,0,0,2,0,0,1,236500,360.0,1,1,1,358000.0,1,1,0,0,6060.0,0,846,1,2,1,66.06145251,2,1,0,36.0,1,39.01996370235935,0.0,121500.0,1
153088,2019,0,3,0,0,0,0,0,1,76500,360.0,1,0,1,418000.0,1,1,0,0,1620.0,2,531,1,2,1,75.13586957,3,1,1,39.0,2,47.193090684762495,0.0,341500.0,1
153089,2019,0,0,0,0,2,0,0,1,256500,360.0,1,1,1,328000.0,1,1,0,0,5280.0,3,842,0,0,1,78.20121951,0,1,0,23.0,2,48.570346525279305,0.0,71500.0,1
153090,2019,0,3,1,2,0,0,0,1,306500,360.0,1,1,1,418000.0,1,1,0,0,11340.0,0,848,1,1,1,73.32535885,3,1,0,11.0,1,27.025835464244775,13.61,111500.0,1
153091,2019,1,0,0,0,3,0,0,1,436500,360.0,1,1,1,488000.0,1,1,0,0,4800.0,0,618,1,1,0,89.44672131,0,1,1,52.0,2,90.91855863361799,0.0,51500.0,1
153092,2019,0,2,0,0,3,1,0,1,556500,360.0,1,1,1,668000.0,1,1,0,0,10320.0,1,890,0,3,1,83.30838323,2,1,0,27.0,2,53.919193876562346,0.0,111500.0,1
153093,2019,0,0,0,0,0,0,0,1,226500,360.0,1,1,1,238000.0,1,1,0,0,2460.0,3,600,0,0,1,95.16806723,3,1,0,45.0,3,92.03575782202357,0.0,11500.0,1
153094,2019,0,2,0,0,3,0,0,1,516500,360.0,1,1,1,868000.0,1,1,0,0,8880.0,0,660,0,2,0,59.50460829,3,1,0,34.0,0,58.15786510528093,0.0,351500.0,1
153095,2019,0,0,0,0,2,0,0,1,456500,360.0,1,1,1,768000.0,1,1,0,0,5820.0,0,780,0,2,1,59.44010417,2,1,0,40.0,0,78.4229513829239,0.0,311500.0,1
153096,2019,0,2,0,0,3,0,0,1,596500,360.0,1,1,1,808000.0,1,1,0,0,17400.0,0,823,0,1,0,73.82425743,0,1,0,39.0,1,34.27963910120108,0.0,211500.0,1
153097,2019,0,1,0,1,3,0,0,0,246500,240.0,1,1,1,258000.0,1,1,0,0,5880.0,1,812,1,4,1,95.54263566,0,1,1,46.0,3,41.91464036728448,0.0,11500.0,1
153098,2019,0,1,0,0,2,0,0,1,726500,360.0,0,1,1,1388000.0,1,1,0,0,8640.0,3,586,1,2,0,52.34149856,0,1,0,44.0,0,84.07591713922,0.0,661500.0,1
153099,2019,1,1,1,0,0,0,0,1,256500,360.0,1,1,1,288000.0,1,2,0,0,9420.0,0,795,1,3,0,89.0625,0,1,0,45.0,2,27.22640908608428,0.0,31500.0,1
153100,2019,1,1,0,0,3,0,0,1,296500,360.0,1,1,1,418000.0,1,1,0,0,8040.0,2,703,1,0,0,75.13586957,3,1,1,39.0,2,36.873523193632636,0.0,121500.0,1
153101,2019,1,2,0,2,3,0,0,1,596500,360.0,1,1,1,648000.0,1,1,0,0,5760.0,3,544,0,2,0,92.05246914,0,1,0,39.0,3,103.54105190071168,0.0,51500.0,1
153102,2019,0,2,1,0,3,0,0,1,186500,360.0,1,1,1,338000.0,1,1,0,0,5700.0,3,776,0,1,1,55.17751479,3,1,0,26.0,0,32.713559024732504,0.0,151500.0,1
153103,2019,0,1,1,0,0,0,0,1,556500,360.0,0,1,1,598000.0,1,1,0,0,9480.0,1,706,1,2,1,93.06020067,3,1,0,49.0,3,58.69634004851809,0.0,41500.0,1
153104,2019,0,2,0,0,0,1,0,1,456500,360.0,1,1,1,568000.0,1,1,0,0,7740.0,0,787,0,1,0,80.36971831,0,1,0,30.0,2,58.971709081514014,0.0,111500.0,1
153105,2019,0,3,0,1,3,0,0,0,176500,360.0,1,1,1,198000.0,1,1,0,0,5760.0,1,610,0,0,1,89.14141414,3,1,0,39.0,2,30.63704218017705,0.0,21500.0,1
153106,2019,0,2,0,1,2,0,0,0,166500,360.0,1,1,1,188000.0,1,1,0,0,7140.0,0,511,0,0,1,88.56382979,3,1,0,36.0,2,23.316062176165804,0.0,21500.0,1
153107,2019,1,1,0,0,0,0,0,1,856500,360.0,0,1,1,418000.0,1,1,0,0,8940.0,2,589,1,2,0,75.13586957,0,1,1,39.0,2,95.79465384185214,0.0,-438500.0,1
153108,2019,0,3,0,0,2,0,0,1,246500,360.0,1,1,1,308000.0,1,1,0,0,3840.0,3,858,1,3,1,80.03246753,3,1,0,37.0,2,64.17599583441812,0.0,61500.0,1
153109,2019,0,0,0,0,2,0,0,1,226500,360.0,1,1,1,328000.0,1,1,0,0,3660.0,0,899,0,3,0,69.05487805,2,1,0,42.0,1,61.86834198306474,0.0,101500.0,1
153110,2019,0,3,0,1,0,0,0,0,186500,360.0,1,1,1,188000.0,1,1,0,0,3300.0,1,605,0,1,1,99.20212766,3,1,0,45.0,3,56.498030899727354,0.0,1500.0,1
153111,2019,0,2,0,0,0,0,0,1,146500,360.0,1,1,1,168000.0,1,2,0,0,5220.0,1,716,1,2,1,87.20238095,0,1,1,48.0,2,28.059758666922047,0.0,21500.0,1
153112,2019,0,0,0,0,2,0,0,1,216500,360.0,1,1,1,298000.0,1,1,0,0,3060.0,0,586,1,3,1,72.65100671,0,1,0,41.0,1,70.72852009147337,0.0,81500.0,1
153113,2019,0,2,0,1,2,0,0,0,396500,360.0,1,1,1,468000.0,1,1,0,0,4080.0,1,789,0,1,0,84.72222222,0,1,1,55.0,2,97.15755942171036,0.0,71500.0,1
153114,2019,0,2,0,0,3,0,0,1,166500,360.0,1,1,1,258000.0,1,1,0,0,5820.0,3,587,0,3,1,64.53488372,0,1,1,19.0,1,28.603332760694038,0.0,91500.0,1
153115,2019,0,0,0,0,2,0,0,1,216500,360.0,1,1,1,318000.0,1,1,0,0,4140.0,3,578,0,3,1,68.08176101,0,1,0,38.0,1,52.28205747404009,0.0,101500.0,1
153116,2019,0,1,0,0,2,0,0,1,726500,360.0,1,1,1,908000.0,1,1,0,0,7440.0,3,715,1,1,0,80.01101322,0,1,0,47.0,2,97.63472651525332,0.0,181500.0,1
153117,2019,0,2,1,2,3,0,0,1,516500,360.0,1,1,1,688000.0,1,1,0,0,5760.0,3,784,0,1,0,75.07267442,0,1,0,39.0,2,89.65457385870509,0.0,171500.0,1
153118,2019,1,0,1,2,0,0,0,1,536500,360.0,1,1,1,558000.0,1,1,0,0,9720.0,3,670,0,1,1,96.14695341,0,1,1,40.0,3,55.18979528855056,0.0,21500.0,1
153119,2019,0,2,1,0,3,0,0,1,246500,180.0,1,1,1,518000.0,1,1,0,0,21120.0,0,552,0,3,0,47.58687259,0,1,0,13.0,0,11.670848918138345,26.1,271500.0,1
153120,2019,0,0,0,0,0,0,0,1,126500,360.0,1,1,1,158000.0,1,1,0,0,1860.0,1,835,0,2,0,80.06329114,0,1,0,47.0,2,67.97420741536808,0.0,31500.0,1
153121,2019,0,2,0,0,3,0,0,1,336500,360.0,1,1,1,418000.0,1,1,0,0,3660.0,2,822,1,0,0,75.13586957,0,1,1,39.0,2,91.91477738322862,0.0,81500.0,1
153122,2019,0,3,0,2,3,0,0,1,246500,360.0,1,1,1,408000.0,1,1,0,0,2160.0,1,682,1,4,1,60.41666667,3,1,1,58.0,1,114.06756131420639,0.0,161500.0,1
153123,2019,0,3,0,1,2,0,0,0,236500,360.0,1,1,1,328000.0,1,1,0,0,5760.0,3,647,0,3,1,72.10365854,3,1,0,37.0,1,41.051900711682,0.0,91500.0,1
