loanId,memberId,date,purpose,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus
1797304,2137818,6/10/2014,debtconsolidation,0,29733,48 months,6.4,704,C3,Current
1263421,2405912,4/1/2015,debtconsolidation,0,28424,36 months,23.2,1103,E2,Default
1313772,2411601,12/31/2014,homeimprovement,0,18018,48 months,4.69,412,A1,Current
1066838,2397795,8/16/2014,debtconsolidation,0,10857,60 months,16.7,268,A1,Current
1601468,2109321,12/17/2014,debtconsolidation,1,20783,60 months,13.16,475,A1,Current
1377431,2218198,10/22/2015,debtconsolidation,0,36243,48 months,8.52,894,A1,Default
1554244,2590945,2/4/2016,other,0,26313,36 months,13.03,887,B2,Current
1536034,2607522,6/5/2015,debtconsolidation,0,28817,60 months,9.46,605,A2,Current
1507972,2636499,6/12/2014,debtconsolidation,0,22890,60 months,4.91,431,A2,Current
1653809,2317540,12/9/2015,debtconsolidation,0,19285,36 months,7.65,601,B3,Current
1052057,2619840,11/27/2015,debtconsolidation,0,13340,36 months,15.59,466,D2,Current
1507316,2121434,11/23/2015,debtconsolidation,0,20306,36 months,9.48,650,A1,Current
1582639,2194340,12/5/2015,other,0,12997,36 months,17.68,468,B1,Current
1389969,2304940,3/4/2016,debtconsolidation,0,25002,,17.01,621,C1,Default
1575903,2765660,10/9/2015,debtconsolidation,0,15093,36 months,4.42,448,B2,Current
1280765,2474523,4/5/2015,debtconsolidation,0,30122,48 months,7.6,730,B2,Current
1227411,2649411,11/18/2015,debtconsolidation,0,20033,36 months,20.35,748,C1,Default
1266369,2502386,5/4/2016,debtconsolidation,0,24717,36 months,15.82,867,B1,Current
1017355,2819373,12/17/2014,debtconsolidation,0,19147,48 months,5.83,448,C3,Current
1647435,2417027,3/6/2016,debtconsolidation,0,21854,48 months,8.83,542,B1,Current
1376428,2146943,11/19/2015,debtconsolidation,0,18044,60 months,13.99,420,A1,Current
1309719,2201291,11/11/2014,debtconsolidation,0,23529,48 months,12.09,621,C3,Default
1834279,2037713,12/28/2015,debtconsolidation,0,21679,48 months,12.14,572,E2,Current
1338217,2572730,12/16/2015,homeimprovement,1,21479,48 months,17.14,621,C1,Current
1583454,2718262,1/3/2015,debtconsolidation,0,16517,60 months,14.46,388,B3,Current
1738699,2718919,11/25/2015,debtconsolidation,0,28119,36 months,12.83,945,A3,Current
1548612,2013622,10/21/2014,debtconsolidation,0,20392,60 months,10.94,443,C2,Current
1571287,2751334,6/8/2016,homeimprovement,0,18599,48 months,9.05,463,B1,Current
1047285,2543468,12/19/2015,debtconsolidation,0,18587,60 months,8.61,382,A3,Current
1240270,2183725,12/21/2015,debtconsolidation,0,20216,60 months,15.48,486,B2,Current
1887818,2560788,7/30/2014,debtconsolidation,0,25461,36 months,10.42,827,A1,Current
1522739,2526020,7/12/2015,debtconsolidation,0,22737,48 months,9.64,573,B1,Current
1378542,2813269,4/25/2016,debtconsolidation,0,17638,48 months,9.48,443,B1,Current
1689526,2363277,8/8/2015,debtconsolidation,0,16563,60 months,11.75,366,C3,Current
1367692,2813592,10/27/2015,healthcare,0,24890,36 months,6.82,766,B2,Current
1577967,2860870,12/6/2015,debtconsolidation,0,24911,36 months,7.72,777,E3,Current
1887778,2110945,11/7/2014,debtconsolidation,0,20654,36 months,8.46,652,A3,Current
1292064,2810353,1/31/2015,debtconsolidation,0,,60 months,12.94,378,E1,Current
1250751,2698719,11/24/2014,debtconsolidation,0,20500,60 months,13.36,470,A1,Current
1468028,2854002,4/7/2015,homeimprovement,0,24702,60 months,6.54,484,C1,Current
1837064,2752212,11/27/2015,debtconsolidation,0,18186,48 months,7.84,443,A1,Current
1505700,2388867,9/15/2014,debtconsolidation,0,16753,36 months,10.01,541,A3,Current
1059353,2478933,8/16/2014,other,1,32097,36 months,18.38,1167,B3,Default
1792069,2429203,12/10/2015,debtconsolidation,1,23834,48 months,6.82,569,B3,Current
1713272,2127484,2/13/2015,debtconsolidation,0,22844,36 months,13.11,771,B1,Current
1018059,2872768,6/16/2016,debtconsolidation,0,17850,36 months,16.38,631,E1,Current
1847992,2521024,11/10/2014,debtconsolidation,0,24816,60 months,7.45,497,C2,Current
1365607,2883281,12/16/2015,debtconsolidation,0,27340,36 months,14.28,938,E3,Current
1335528,2762199,10/18/2014,auto,0,22598,36 months,10.61,736,A3,Current
1657298,2285498,2/22/2016,debtconsolidation,0,22775,60 months,7.92,461,E2,Default
1610982,2196826,12/2/2015,debtconsolidation,0,27460,36 months,11.28,903,C1,Current
1559215,2086218,9/17/2014,debtconsolidation,0,20406,36 months,9,649,B1,Current
1377941,2267143,11/29/2015,debtconsolidation,0,17105,48 months,10.97,442,C3,Current
1140318,2273245,4/5/2015,debtconsolidation,0,18795,48 months,7.22,452,C1,Current
1741248,2685338,9/3/2015,business,0,22882,48 months,12.01,603,A1,Current
1140685,2104133,12/16/2014,debtconsolidation,0,21158,60 months,19.14,550,D1,Current
1564152,2531823,12/4/2014,debtconsolidation,1,14065,60 months,17.17,351,C2,Default
1459433,2896566,6/20/2015,debtconsolidation,0,26694,60 months,11.32,585,A2,Current
1439897,2606044,2/11/2015,debtconsolidation,0,17227,36 months,12.67,578,B3,Current
1281476,2848132,1/17/2016,debtconsolidation,0,15473,48 months,15.8,437,D1,Current
1324694,2660059,1/21/2016,debtconsolidation,0,15526,60 months,12.82,352,C1,Current
1052669,2217578,6/5/2016,debtconsolidation,0,27948,48 months,11.37,727,B1,Current
1659189,2049874,3/25/2015,debtconsolidation,0,20676,36 months,16.21,729,E1,Current
1703231,2821668,3/13/2016,debtconsolidation,0,,48 months,4.49,390,A2,Current
1657367,2832390,6/13/2016,debtconsolidation,0,26929,60 months,11.97,599,B1,Current
1448288,2461024,5/24/2015,debtconsolidation,0,18148,60 months,9.62,382,B3,Current
1793010,2682124,7/11/2015,debtconsolidation,0,17102,48 months,17.76,500,A2,Current
1546024,2740418,9/5/2014,debtconsolidation,1,23504,48 months,15.91,665,A3,Current
1230960,2602124,4/13/2015,debtconsolidation,0,12085,48 months,12.82,323,E3,Current
1750861,2857293,12/18/2014,debtconsolidation,0,19171,36 months,13.06,647,B2,Current
1355279,2718667,6/7/2014,debtconsolidation,0,17483,48 months,13.33,472,C2,Current
1472882,2229834,3/23/2015,debtconsolidation,0,23574,36 months,6.21,719,C3,Default
1338631,2050233,4/24/2015,homeimprovement,0,15211,48 months,7.17,365,A1,Current
1881765,2850685,3/23/2016,debtconsolidation,0,17237,48 months,12.73,460,C1,Current
1607458,2118366,9/3/2015,debtconsolidation,0,29370,48 months,11.24,763,E3,Current
1646901,2548033,2/23/2015,debtconsolidation,0,12877,36 months,8.24,405,D2,Current
1313520,2186122,1/13/2016,debtconsolidation,0,15503,60 months,10.19,331,D2,Current
1418207,2503832,11/5/2015,debtconsolidation,0,13483,60 months,9.36,282,B2,Current
1438897,2023927,10/30/2014,debtconsolidation,0,19168,36 months,15.43,669,A1,Current
1639008,2819098,6/6/2015,debtconsolidation,0,13347,60 months,16.56,329,C2,Current
1374422,2566546,6/26/2016,debtconsolidation,0,26412,36 months,13.69,899,B2,Current
1265798,2797261,1/13/2016,debtconsolidation,0,18423,48 months,9.62,464,C2,Current
1844019,2522986,12/2/2014,debtconsolidation,0,18518,48 months,6.42,438,C1,Current
1453058,2353279,2/1/2015,debtconsolidation,0,19085,36 months,12.93,642,E2,Current
1760177,2370570,2/21/2016,debtconsolidation,0,19563,36 months,5.83,594,A2,Current
1235561,2834564,6/23/2015,debtconsolidation,0,22656,60 months,12.53,510,A1,Current
1542840,2733064,11/30/2014,debtconsolidation,0,9990,48 months,9.48,251,B2,Current
1665375,2677213,8/21/2014,debtconsolidation,0,23442,48 months,4.66,536,B1,Current
1677025,2392703,12/21/2015,debtconsolidation,0,16493,60 months,17.54,415,C3,Default
1488685,2241026,4/4/2015,debtconsolidation,0,19433,60 months,7.02,385,B3,Current
1564763,2825139,12/24/2015,debtconsolidation,0,14934,36 months,7.64,466,C3,Current
1475148,2353996,2/18/2016,debtconsolidation,0,24543,36 months,16.76,872,E1,Current
1381441,2272941,12/20/2015,debtconsolidation,0,24286,36 months,10.61,791,E2,Current
1546684,2834495,12/30/2014,debtconsolidation,0,22144,48 months,17.52,645,A2,Current
1770581,2305387,11/12/2015,debtconsolidation,0,17185,36 months,12.58,576,B1,Current
1857559,2569523,6/6/2015,debtconsolidation,0,18773,48 months,5.7,438,B1,Current
1038623,2403271,2/8/2015,debtconsolidation,0,19983,48 months,15.88,565,A3,Current
1188767,2068500,2/12/2015,debtconsolidation,0,13405,60 months,9.84,284,B2,Current
1497341,2843484,5/25/2016,debtconsolidation,0,20512,36 months,10.74,669,A3,Current
1014188,2060580,9/30/2014,debtconsolidation,1,25250,60 months,8.93,523,B3,Current
1171245,2414105,8/11/2015,other,0,23756,36 months,12.44,794,E3,Default
1473947,2451679,6/7/2014,debtconsolidation,0,17573,48 months,4.65,402,A1,Current
1727984,2607830,4/12/2016,debtconsolidation,0,14110,60 months,4.54,263,A3,Current
1032706,2397605,11/23/2015,debtconsolidation,0,18841,36 months,8.26,593,E1,Default
1153396,2027795,4/10/2016,homeimprovement,0,19978,60 months,14.95,475,B2,Current
1437555,2010235,11/27/2014,other,0,14281,36 months,14.03,488,B3,Current
1353558,2740081,11/30/2015,debtconsolidation,0,21918,60 months,13.6,505,B1,Current
1547974,2688160,6/6/2016,debtconsolidation,0,14468,,7.92,453,C2,Current
1125332,2544241,3/2/2016,debtconsolidation,0,15072,36 months,6.9,465,C1,Current
1686389,2400811,1/25/2016,homeimprovement,1,10978,60 months,5.16,208,A2,Current
1408753,2071017,9/5/2015,debtconsolidation,,22148,60 months,6.64,435,C1,Current
1178918,2072986,12/22/2014,debtconsolidation,0,23127,60 months,9.31,484,A1,Current
1618998,2251947,9/4/2015,homeimprovement,0,26505,48 months,8.83,657,E1,Current
1330560,2482059,5/14/2014,debtconsolidation,0,20991,60 months,11.77,464,B1,Current
1429440,2133706,1/4/2016,debtconsolidation,0,14623,60 months,6.21,284,A1,Current
1372769,2330846,5/25/2016,debtconsolidation,0,18997,36 months,11.71,628,C2,Current
1517881,2379214,6/8/2015,debtconsolidation,0,15495,48 months,8.43,381,A2,Current
1070619,2684131,8/20/2014,debtconsolidation,0,21063,48 months,8.07,515,B1,Current
1322552,2041426,5/18/2014,debtconsolidation,0,18942,60 months,12.31,424,A1,Current
1370878,2875352,11/6/2014,debtconsolidation,0,32059,36 months,9.18,1022,A3,Current
1007094,2011154,5/19/2015,homeimprovement,0,32098,60 months,9.09,668,E1,Default
1459867,2819180,5/27/2015,debtconsolidation,0,23992,36 months,8.13,753,D1,Current
1087357,2831358,2/8/2016,debtconsolidation,0,,48 months,6.53,520,A1,Current
1307004,2254695,8/8/2015,debtconsolidation,0,12569,,8.92,260,A2,Current
1356657,2070527,12/21/2014,debtconsolidation,0,24185,60 months,8.66,498,B2,Current
1612559,2312207,3/25/2015,debtconsolidation,0,22720,48 months,9.31,569,B3,Current
1168853,2491808,11/14/2014,debtconsolidation,0,17279,60 months,9.28,361,B2,Current
1351340,2598347,5/13/2016,other,0,21840,60 months,7.6,439,A3,Current
1349536,2165341,10/21/2015,debtconsolidation,0,8206,48 months,7.45,198,E3,Current
1770793,2475385,3/15/2016,debtconsolidation,0,24243,48 months,9.36,607,A2,Current
1322523,2193630,7/8/2014,debtconsolidation,0,29967,60 months,12.87,680,A1,Current
1052288,2443833,4/18/2016,debtconsolidation,0,13016,60 months,13.4,299,A2,Current
1890505,2270548,6/28/2015,debtconsolidation,0,27101,60 months,9.4,568,A1,Current
1864563,2405850,4/8/2015,debtconsolidation,0,13725,36 months,6.54,421,C1,Current
1011102,2804403,5/30/2014,debtconsolidation,,23429,60 months,8.76,484,D3,Current
1873246,2187920,11/30/2014,debtconsolidation,0,27651,36 months,11.06,906,C2,Current
1419832,2674534,1/1/2016,debtconsolidation,0,11445,60 months,14.39,269,C3,Current
1357229,2375832,12/20/2015,debtconsolidation,0,20584,,13.05,469,B2,Current
1017102,2374701,12/21/2015,debtconsolidation,0,19517,60 months,12.83,442,E1,Current
1109667,2196843,10/23/2015,debtconsolidation,0,26788,60 months,8.77,553,A2,Current
1689251,2477607,1/21/2016,debtconsolidation,0,21215,60 months,10.06,451,B1,Current
1270126,2450965,7/28/2014,other,0,22859,60 months,15.44,549,E1,Current
1655778,2843212,6/17/2016,business,0,24482,48 months,16.16,696,D3,Default
1345129,2232086,5/21/2014,auto,0,17671,60 months,9.18,368,A3,Current
1878999,2000608,3/3/2016,debtconsolidation,0,22029,36 months,9.87,709,A1,Current
1541046,2065340,3/10/2016,other,0,24211,36 months,6.02,737,B3,Current
1384000,2721240,11/28/2014,debtconsolidation,0,22904,48 months,19.36,689,A1,Current
1665474,2084329,10/6/2015,debtconsolidation,0,8956,48 months,15.84,253,A2,Current
1226329,2591258,8/18/2015,debtconsolidation,0,19554,48 months,13.53,530,A1,Current
1839743,2668194,8/20/2015,auto,0,8656,48 months,5.56,202,A3,Current
1340212,2693616,12/27/2014,debtconsolidation,1,17435,60 months,12.27,390,C3,Current
1699059,2251674,5/29/2014,debtconsolidation,0,20489,48 months,9.45,514,B1,Current
1600896,2089175,6/11/2014,debtconsolidation,0,26932,36 months,6.66,827,E1,Current
1012898,2616271,2/6/2016,other,0,11459,48 months,13.56,311,A2,Current
1377000,2829519,12/30/2015,debtconsolidation,0,17993,36 months,7.47,559,A2,Current
1181015,2000472,12/7/2015,business,0,12997,36 months,11.28,427,B2,Current
1417845,2514217,9/26/2014,debtconsolidation,0,27912,36 months,13.52,947,E3,Default
1267352,2493927,10/8/2014,debtconsolidation,0,19795,48 months,11.17,513,C1,Current
1358517,2362697,1/30/2015,debtconsolidation,0,21746,36 months,7,671,A2,Current
1508789,2048351,8/16/2015,other,0,22371,60 months,9.85,474,C2,Current
1374371,2076200,12/1/2014,homeimprovement,0,18164,48 months,5.33,421,A3,Current
1627106,2627161,1/3/2015,debtconsolidation,0,21702,36 months,8.14,681,C2,Current
1684651,2171185,3/19/2016,debtconsolidation,0,18689,60 months,7.8,377,B3,Current
1420475,2867158,2/23/2016,debtconsolidation,0,30404,36 months,14.92,1053,B1,Current
1875280,2532477,9/2/2014,debtconsolidation,0,27350,36 months,7.1,846,C1,Current
1653751,2333312,2/29/2016,debtconsolidation,0,24466,48 months,14.38,673,A1,Current
1582218,2831728,6/20/2014,debtconsolidation,0,19726,60 months,13.87,458,C1,Current
1476098,2719849,7/9/2014,debtconsolidation,0,11602,60 months,10.02,247,B2,Current
1509157,2067250,3/12/2016,debtconsolidation,0,18192,36 months,7.66,567,E1,Current
1528457,2004435,11/13/2015,debtconsolidation,0,15840,36 months,4.68,472,D3,Current
1580200,2316541,12/20/2014,debtconsolidation,0,24006,36 months,8.65,759,B1,Current
1819190,2808338,3/13/2016,debtconsolidation,0,16107,60 months,10.68,348,B1,Current
1481252,2421776,1/9/2015,debtconsolidation,0,23779,48 months,9.02,592,A1,Current
1564350,2234948,5/16/2014,debtconsolidation,0,22656,60 months,11.7,501,C1,Current
1885858,2592039,5/8/2015,debtconsolidation,0,24528,60 months,8.85,507,D3,Current
1800127,2364371,1/5/2016,debtconsolidation,0,20871,48 months,11.04,540,A3,Current
1744446,2031139,9/26/2015,other,0,17986,60 months,12.52,405,A3,Current
1819782,2560343,12/18/2015,debtconsolidation,0,27627,60 months,15.97,671,C2,Current
1475624,2783705,3/19/2015,debtconsolidation,0,16219,36 months,8.32,511,A1,Current
1298247,2700687,8/22/2015,other,0,15506,36 months,5.59,469,E3,Current
1282877,2727662,12/21/2014,debtconsolidation,0,17830,60 months,12.59,402,D2,Current
1368818,2037960,2/9/2015,debtconsolidation,0,25002,36 months,6.77,769,B2,Default
1478411,2451258,4/26/2016,debtconsolidation,1,27560,36 months,10.3,893,B1,Current
1318571,2430067,4/19/2015,debtconsolidation,0,23795,48 months,13.23,641,C3,Current
1405622,2258555,5/1/2016,debtconsolidation,0,21945,60 months,10.2,468,A2,Current
1340168,2426473,6/27/2015,debtconsolidation,0,27962,48 months,10.77,720,A2,Current
1699920,2508134,3/2/2015,debtconsolidation,0,28737,48 months,7.47,694,A2,Current
1681608,2425649,5/25/2015,debtconsolidation,0,15186,36 months,5.82,461,C1,Current
1112392,2872177,9/19/2014,education,0,15811,36 months,12.17,526,D3,Current
1707052,2484004,10/5/2014,debtconsolidation,0,16670,36 months,10.69,543,A1,Current
1375798,2375529,6/9/2014,auto,0,20548,36 months,15.32,716,D1,Current
1040648,2456783,7/23/2015,debtconsolidation,0,17902,60 months,11.67,395,A2,Current
1307868,2034339,1/17/2016,debtconsolidation,0,26676,48 months,11.78,700,D1,Current
1565964,2476433,7/10/2015,debtconsolidation,1,17230,48 months,17.84,505,A2,Current
1615802,2545381,11/2/2014,debtconsolidation,0,24597,36 months,7.91,770,D2,Current
1328777,2515352,7/18/2014,debtconsolidation,0,26433,60 months,7.28,527,E2,Current
1700807,2667345,4/19/2016,business,0,22477,36 months,14.6,775,B2,Current
1381781,2057075,5/26/2016,debtconsolidation,1,14799,36 months,10.23,479,B2,Current
1014865,2226814,5/5/2016,debtconsolidation,0,29485,60 months,12.69,666,A2,Current
1879375,2196624,3/26/2016,debtconsolidation,0,16165,60 months,15.93,393,B2,Current
1573491,2887628,5/23/2015,homeimprovement,0,20089,48 months,9.78,507,D1,Current
1414422,2094174,6/25/2016,debtconsolidation,0,24086,48 months,11.15,624,D1,Current
1043650,2047481,6/5/2015,debtconsolidation,0,23088,60 months,5.21,438,D1,Current
1736099,2501686,12/19/2014,debtconsolidation,0,18421,36 months,7.6,574,C3,Current
1643930,2077203,2/16/2015,other,0,15026,48 months,8.98,374,A3,Current
1622471,2477203,9/11/2014,business,0,15209,60 months,23.18,430,C3,Default
1781850,2377699,6/11/2016,debtconsolidation,0,13567,36 months,6.82,418,A3,Current
1212696,2372583,5/20/2016,debtconsolidation,0,16026,48 months,13.63,435,D1,Current
1248598,2650836,7/16/2015,debtconsolidation,0,19424,48 months,5.96,456,A2,Current
1527067,2186157,2/6/2016,debtconsolidation,0,23365,36 months,13.53,793,C2,Current
1896826,2624246,12/1/2015,debtconsolidation,0,26137,60 months,6.67,513,C2,Current
1533121,2209418,6/25/2014,debtconsolidation,0,24244,60 months,7.79,489,B2,Current
1729384,2846254,12/15/2015,other,0,25054,36 months,17.94,905,B3,Current
1490448,2423546,12/4/2014,debtconsolidation,0,17763,36 months,9.87,572,C3,Current
1542295,2393424,3/28/2015,business,0,17653,60 months,14.46,415,A2,Current
1132347,2639216,2/21/2015,debtconsolidation,0,28381,60 months,6.71,558,D3,Default
1851687,2300017,7/6/2014,debtconsolidation,0,21428,60 months,9.28,448,A2,Current
1447211,2025752,1/28/2015,debtconsolidation,0,22832,36 months,17.37,818,B2,Current
1795957,2046417,12/25/2015,debtconsolidation,0,21201,48 months,17.21,614,D3,Current
1177438,2323264,1/11/2016,debtconsolidation,0,23998,36 months,10.36,778,C3,Current
1673422,2543946,7/28/2014,debtconsolidation,0,20456,60 months,7.71,412,B1,Current
1834274,2504265,1/1/2015,debtconsolidation,0,16403,60 months,8.34,335,A2,Current
1245792,2078359,4/20/2015,homeimprovement,0,12787,60 months,6.42,250,B2,Current
1129644,2877967,1/9/2016,debtconsolidation,0,24636,36 months,7.42,765,A1,Current
1274302,2153034,5/18/2015,homeimprovement,0,18560,60 months,7.71,374,A3,Current
1728532,2068482,7/8/2014,debtconsolidation,0,22672,60 months,7.19,451,B2,Current
1239009,2085540,7/28/2015,debtconsolidation,0,14723,36 months,13.29,498,C3,Current
1234370,2677198,5/5/2016,debtconsolidation,0,22446,48 months,10.55,575,B2,Current
1504100,2799440,7/29/2014,debtconsolidation,0,21887,60 months,7.34,437,B1,Current
1043101,2232553,3/25/2015,debtconsolidation,0,22970,60 months,12.31,515,E2,Current
1563137,2562705,3/20/2015,debtconsolidation,0,,48 months,19.21,659,B3,Current
1566890,2872053,11/16/2014,homeimprovement,0,19426,48 months,5.72,454,B2,Current
1887992,2023584,11/28/2015,debtconsolidation,0,25328,60 months,7.71,510,B1,Current
1672018,2821596,3/28/2015,education,0,25461,36 months,9.43,815,E2,Current
1572990,2036525,10/25/2015,debtconsolidation,0,21333,48 months,9.63,537,D2,Current
1663238,2609740,7/1/2015,debtconsolidation,0,15771,60 months,10.29,337,C3,Current
1864057,2015024,12/19/2015,debtconsolidation,0,24713,36 months,8.41,779,B3,Current
1451771,2032720,2/1/2016,debtconsolidation,0,18161,36 months,15.79,637,B1,Current
1623209,2673689,8/27/2014,debtconsolidation,0,14992,60 months,15.17,358,A2,Current
1432736,2896196,12/28/2015,debtconsolidation,0,14625,36 months,12.31,488,B2,Current
1632418,2745890,6/1/2016,debtconsolidation,0,16609,48 months,12.34,440,C1,Current
1651886,2244494,3/20/2015,debtconsolidation,1,19958,60 months,9.73,421,A2,Current
1378127,2350886,12/31/2015,other,0,12157,60 months,19.1,316,E3,Current
1097561,2550231,10/29/2014,debtconsolidation,0,26595,48 months,11.57,695,B2,Current
1391899,2251561,7/11/2014,debtconsolidation,1,25640,36 months,9.69,824,D2,Current
1828451,2354469,8/18/2014,debtconsolidation,0,19615,36 months,17.53,705,A2,Current
1005820,2743553,10/21/2015,debtconsolidation,0,16094,60 months,5.46,307,C3,Current
1678126,2851979,8/31/2015,debtconsolidation,0,22508,36 months,16.73,799,C1,Current
1654733,2777418,7/21/2015,homeimprovement,0,18610,48 months,4.54,425,E2,Current
1472990,2301315,10/10/2014,debtconsolidation,0,26183,48 months,19.51,790,E3,Current
1594517,2799961,1/5/2015,debtconsolidation,0,19961,48 months,12.07,526,B3,Current
1774199,2624635,12/30/2014,debtconsolidation,0,20601,48 months,6,484,A1,Current
1087870,2270086,1/1/2015,debtconsolidation,0,25013,48 months,6.19,590,B2,Current
1657804,2374199,1/10/2016,debtconsolidation,0,10463,36 months,11.87,347,C2,Current
1635094,2127466,1/23/2015,other,0,25543,48 months,9.99,648,A1,Current
1705127,2291476,6/25/2015,debtconsolidation,0,24465,36 months,14.54,843,A2,Current
1682746,2040903,5/1/2016,debtconsolidation,0,20061,60 months,7.66,404,A2,Current
1835111,2847276,7/29/2015,debtconsolidation,0,21900,60 months,12.05,488,D1,Current
1649481,2149913,5/31/2016,debtconsolidation,1,22736,48 months,24.64,749,A1,Default
1082794,2555484,5/16/2014,debtconsolidation,0,14191,48 months,21.79,445,B3,Current
1602120,2172639,5/21/2016,homeimprovement,1,20766,48 months,13.35,561,C3,Current
1513202,2114717,5/13/2016,healthcare,0,11654,60 months,12.56,263,E1,Current
1602976,2812198,7/18/2014,debtconsolidation,0,21560,60 months,4.6,403,C1,Current
1832178,2059737,3/24/2016,other,0,25688,60 months,4.42,478,A1,Current
1899267,2184502,5/7/2015,debtconsolidation,0,20709,60 months,8.91,429,B1,Current
1571293,2829637,8/31/2014,debtconsolidation,0,13900,60 months,13.47,320,A3,Current
1055686,2126540,2/23/2016,debtconsolidation,0,17942,60 months,6.37,350,A2,Current
1564744,2090929,7/13/2015,debtconsolidation,0,19564,48 months,8.45,482,B3,Current
1663607,2020678,12/9/2015,homeimprovement,0,17795,60 months,6.86,351,E3,Current
1799812,2154539,3/31/2015,debtconsolidation,1,25462,60 months,8.76,526,A3,Current
1178942,2542589,2/21/2015,debtconsolidation,0,20576,48 months,5.05,474,A1,Current
1494327,2876940,5/18/2016,debtconsolidation,0,11240,36 months,14.02,384,A2,Current
1374964,2385808,7/22/2015,debtconsolidation,0,23716,36 months,11.95,787,A3,Current
1070784,2888086,2/7/2016,debtconsolidation,0,22365,60 months,6.08,433,E2,Current
1765104,2340908,7/21/2014,debtconsolidation,0,22371,36 months,6.08,681,B1,Current
1756980,2575635,8/8/2014,debtconsolidation,0,16701,60 months,13.91,388,B3,Current
1640268,2500763,9/30/2015,debtconsolidation,0,17710,36 months,12.19,590,C2,Current
1248081,2233056,10/20/2015,debtconsolidation,0,27112,36 months,6.64,833,C3,Current
1494167,2504117,8/11/2014,debtconsolidation,0,17148,60 months,10.97,373,C1,Current
1594320,2788591,10/18/2014,debtconsolidation,0,14282,60 months,6.43,279,A3,Current
1456091,2882726,2/17/2015,debtconsolidation,0,9103,48 months,9.56,229,C3,Current
1765807,2773008,3/29/2015,debtconsolidation,0,23846,36 months,6.71,733,A2,Current
1302443,2213500,7/8/2015,debtconsolidation,0,15361,36 months,14.31,527,A3,Current
1061656,2324218,5/6/2016,debtconsolidation,0,19131,60 months,14.09,446,A1,Current
1208839,2276084,2/12/2016,other,0,21196,60 months,10.33,454,A1,Current
1645809,2411027,6/20/2016,debtconsolidation,1,21903,60 months,10.77,474,C3,Current
1490148,2415083,7/31/2014,debtconsolidation,0,20197,60 months,17.31,505,D3,Current
1458349,2358750,6/11/2015,debtconsolidation,0,19877,60 months,7.12,395,C3,Current
1791419,2755124,10/5/2014,debtconsolidation,0,22118,60 months,14.62,522,B1,Current
1191243,2850954,6/29/2016,debtconsolidation,0,15053,48 months,5.64,351,A3,Current
1863772,2898422,4/9/2016,debtconsolidation,0,16356,36 months,8.13,514,A3,Current
1644901,2285477,4/15/2015,debtconsolidation,0,18252,36 months,18.4,664,A3,Current
1316387,2001707,9/11/2015,debtconsolidation,1,17743,60 months,15.88,430,C1,Current
1199124,2488998,5/22/2014,other,0,21952,48 months,8.09,537,C3,Current
1685413,2192947,5/3/2016,debtconsolidation,0,16480,36 months,11.08,540,A1,Current
1850909,2028471,4/3/2016,business,0,22859,36 months,6.5,701,C3,Default
1650332,2578237,2/11/2016,other,0,25524,48 months,8.5,629,A3,Current
1635699,2411884,12/13/2015,homeimprovement,0,20249,60 months,8.82,419,A3,Current
1671659,2404604,6/3/2014,debtconsolidation,0,17033,60 months,10.02,362,A3,Current
1593137,2485621,6/2/2014,debtconsolidation,0,23871,48 months,13.99,652,E1,Current
1400497,2068666,5/20/2015,debtconsolidation,0,17161,60 months,16.82,425,B1,Current
1289031,2287363,11/18/2014,homeimprovement,0,13585,36 months,9.08,433,D2,Default
1035953,2081221,6/26/2015,debtconsolidation,0,12064,60 months,11.2,264,B1,Current
1128012,2107974,3/4/2016,homeimprovement,0,20745,48 months,9.73,523,B3,Current
1356117,2238928,2/6/2015,debtconsolidation,0,13385,60 months,12.64,302,D1,Current
1641404,2407721,2/1/2016,debtconsolidation,0,11986,36 months,10.92,392,A3,Current
1116714,2616458,5/27/2014,debtconsolidation,0,20148,48 months,7.75,490,A1,Current
1570209,2801393,6/7/2016,debtconsolidation,1,24970,60 months,14.4,586,C1,Current
1741229,2192115,1/23/2015,debtconsolidation,0,17269,36 months,11.68,571,C2,Current
1184227,2665191,1/8/2016,debtconsolidation,0,17694,36 months,6.95,546,B2,Current
1869852,2677036,6/22/2016,debtconsolidation,0,20376,60 months,19.62,536,D2,Default
1363303,2848389,3/5/2015,debtconsolidation,0,28062,60 months,7.72,565,A1,Current
1684806,2449205,5/26/2016,debtconsolidation,0,23539,36 months,15.22,819,B3,Current
1758988,2360909,11/6/2015,debtconsolidation,1,22724,36 months,8.59,718,B2,Current
1692718,2897755,5/16/2015,debtconsolidation,0,21114,60 months,15.79,511,B1,Current
1096768,2800077,10/16/2014,debtconsolidation,0,24361,60 months,18.37,624,A2,Current
1084288,2024168,8/20/2015,business,0,24164,60 months,17.98,613,E1,Current
1420436,2259728,5/12/2015,debtconsolidation,0,21033,60 months,15.56,507,D3,Current
1784890,2582252,5/14/2016,debtconsolidation,0,20816,36 months,7.04,643,A2,Current
1655467,2178195,11/22/2015,debtconsolidation,0,22780,60 months,11.86,505,B2,Current
1126166,2046699,5/18/2015,debtconsolidation,0,22857,36 months,7.13,707,D1,Current
1710545,2371713,3/5/2015,debtconsolidation,0,26480,48 months,11.61,692,A3,Current
